,normalized_url,unibi_word,tfidf,avg_rating
4878,jot.co,make_happy,1.4054651081081644,5.0
4879,jot.co,make_home,1.4054651081081644,5.0
4880,jot.co,make_latte,1.4054651081081644,5.0
4881,jot.co,make_made,1.4054651081081644,5.0
4882,jot.co,make_make,1.4054651081081644,5.0
4883,jot.co,make_mostly,1.4054651081081644,5.0
4884,jot.co,make_one,1.4054651081081644,5.0
4885,jot.co,make_per,1.4054651081081644,5.0
4888,jot.co,make_pour,1.4054651081081644,5.0
4889,jot.co,make_recyclable,1.4054651081081644,4.0
4890,jot.co,make_require,1.4054651081081644,5.0
4891,jot.co,make_single,1.4054651081081644,5.0
4892,jot.co,make_sort,1.4054651081081644,5.0
4893,jot.co,make_sure,1.4054651081081644,5.0
4894,jot.co,make_surprisingly,1.4054651081081644,5.0
4895,jot.co,make_take,1.4054651081081644,5.0
4897,jot.co,make_v,1.4054651081081644,5.0
4898,jot.co,maker_much,1.4054651081081644,5.0
4899,jot.co,making_cold,1.4054651081081644,5.0
4900,jot.co,making_cup,1.4054651081081644,5.0
4901,jot.co,making_daily,1.4054651081081644,5.0
4903,jot.co,making_kitchen,1.4054651081081644,5.0
4904,jot.co,making_morning,1.4054651081081644,4.0
4905,jot.co,making_quick,1.4054651081081644,5.0
4906,jot.co,mamá,1.4054651081081644,5.0
4907,jot.co,mamá_encanta,1.4054651081081644,5.0
4908,jot.co,many_coffee,1.4054651081081644,5.0
4909,jot.co,many_cup,1.4054651081081644,5.0
4910,jot.co,many_drink,1.4054651081081644,5.0
4911,jot.co,many_long,1.4054651081081644,5.0
4912,jot.co,maple,1.4054651081081644,5.0
4913,jot.co,maple_syrup,1.4054651081081644,5.0
4914,jot.co,marinade,1.4054651081081644,5.0
4915,jot.co,marinade_cake,1.4054651081081644,5.0
4916,jot.co,market_coffee,1.4054651081081644,5.0
4917,jot.co,marvelous,1.4054651081081644,5.0
4918,jot.co,marvelous_hot,1.4054651081081644,5.0
4919,jot.co,mass,1.4054651081081644,5.0
4920,jot.co,mass_thank,1.4054651081081644,5.0
4921,jot.co,matter_combination,1.4054651081081644,2.0
4922,jot.co,matter_stated,1.4054651081081644,4.0
4923,jot.co,may_give,1.4054651081081644,5.0
4924,jot.co,may_lot,1.4054651081081644,4.0
4925,jot.co,may_much,1.4054651081081644,5.0
4926,jot.co,maybe_coffee,1.4054651081081644,5.0
4927,jot.co,mean_high,1.4054651081081644,5.0
4928,jot.co,measurement_nice,1.4054651081081644,5.0
4929,jot.co,medical_field,1.4054651081081644,5.0
4930,jot.co,medley,1.4054651081081644,5.0
4931,jot.co,medley_organic,1.4054651081081644,5.0
4932,jot.co,meh,1.4054651081081644,3.0
4933,jot.co,menos,1.4054651081081644,5.0
4934,jot.co,menos_de,1.4054651081081644,5.0
4935,jot.co,mention_comparative,1.4054651081081644,5.0
4936,jot.co,mess_brand,1.4054651081081644,5.0
4937,jot.co,mess_overall,1.4054651081081644,2.0
4938,jot.co,mess_pour,1.4054651081081644,5.0
4939,jot.co,mg,1.4054651081081644,5.0
4940,jot.co,mg_little,1.4054651081081644,5.0
4941,jot.co,mi,1.4054651081081644,5.0
4942,jot.co,mi_mamá,1.4054651081081644,5.0
4943,jot.co,mi_personalmente,1.4054651081081644,5.0
4944,jot.co,middle,1.4054651081081644,5.0
4945,jot.co,middle_heat,1.4054651081081644,5.0
4946,jot.co,might_bit,1.4054651081081644,4.0
4947,jot.co,might_buy,1.4054651081081644,5.0
4948,jot.co,military,1.4054651081081644,4.0
4949,jot.co,military_drink,1.4054651081081644,4.0
4950,jot.co,milk_added,1.4054651081081644,5.0
4951,jot.co,milk_ask,1.4054651081081644,5.0
4952,jot.co,milk_base,1.4054651081081644,5.0
4954,jot.co,milk_fantastic,1.4054651081081644,5.0
4955,jot.co,milk_glass,1.4054651081081644,5.0
4957,jot.co,milk_iced,1.4054651081081644,5.0
4958,jot.co,milk_latte,1.4054651081081644,5.0
4959,jot.co,milk_make,1.4054651081081644,5.0
4960,jot.co,milk_maple,1.4054651081081644,5.0
4961,jot.co,milk_oat,1.4054651081081644,5.0
4962,jot.co,milk_provide,1.4054651081081644,5.0
4963,jot.co,milk_pump,1.4054651081081644,5.0
4964,jot.co,milk_putting,1.4054651081081644,5.0
4965,jot.co,milk_rest,1.4054651081081644,5.0
4966,jot.co,milk_set,1.4054651081081644,5.0
4967,jot.co,milk_simple,1.4054651081081644,5.0
4968,jot.co,milk_splash,1.4054651081081644,5.0
4970,jot.co,milk_tried,1.4054651081081644,5.0
4971,jot.co,milk_usually,1.4054651081081644,5.0
4973,jot.co,min_make,1.4054651081081644,5.0
4974,jot.co,min_making,1.4054651081081644,5.0
4975,jot.co,min_para,1.4054651081081644,5.0
4976,jot.co,mind_drink,1.4054651081081644,5.0
4977,jot.co,mine_coconut,1.4054651081081644,5.0
4978,jot.co,mine_iced,1.4054651081081644,5.0
4979,jot.co,mine_ounce,1.4054651081081644,5.0
4980,jot.co,mini,1.4054651081081644,5.0
4981,jot.co,minimal,1.4054651081081644,5.0
4982,jot.co,minimal_expectation,1.4054651081081644,5.0
4983,jot.co,minnesota,1.4054651081081644,5.0
4984,jot.co,minnesota_middle,1.4054651081081644,5.0
4985,jot.co,minute_cleaning,1.4054651081081644,5.0
4986,jot.co,minute_enjoy,1.4054651081081644,5.0
4987,jot.co,minute_home,1.4054651081081644,5.0
4988,jot.co,minute_use,1.4054651081081644,5.0
4989,jot.co,missing_box,1.4054651081081644,1.0
4990,jot.co,missing_though,1.4054651081081644,1.0
4991,jot.co,mix_iced,1.4054651081081644,5.0
4992,jot.co,mix_mine,1.4054651081081644,5.0
4993,jot.co,mix_mix,1.4054651081081644,5.0
4994,jot.co,mix_soy,1.4054651081081644,5.0
4995,jot.co,mix_standard,1.4054651081081644,4.0
4998,jot.co,mix_well,1.4054651081081644,5.0
4999,jot.co,mixed_drink,1.4054651081081644,4.0
5000,jot.co,mixed_jot,1.4054651081081644,5.0
5001,jot.co,mixed_water,1.4054651081081644,5.0
5002,jot.co,mixing_cold,1.4054651081081644,4.0
5003,jot.co,model,1.4054651081081644,2.0
5004,jot.co,model_idea,1.4054651081081644,2.0
5005,jot.co,mom_love,1.4054651081081644,5.0
5006,jot.co,mom_sister,1.4054651081081644,5.0
5007,jot.co,moment,1.4054651081081644,5.0
5008,jot.co,moment_convenient,1.4054651081081644,5.0
5009,jot.co,moment_quick,1.4054651081081644,5.0
5010,jot.co,money_going,1.4054651081081644,5.0
5011,jot.co,money_last,1.4054651081081644,5.0
5012,jot.co,money_le,1.4054651081081644,5.0
5013,jot.co,money_much,1.4054651081081644,5.0
5014,jot.co,money_value,1.4054651081081644,5.0
5016,jot.co,month_ago,1.4054651081081644,5.0
5017,jot.co,month_definitely,1.4054651081081644,5.0
5018,jot.co,mood,1.4054651081081644,5.0
5019,jot.co,mood_hot,1.4054651081081644,5.0
5020,jot.co,morning_better,1.4054651081081644,5.0
5021,jot.co,morning_bulletproof,1.4054651081081644,5.0
5022,jot.co,morning_change,1.4054651081081644,5.0
5023,jot.co,morning_clean,1.4054651081081644,5.0
5024,jot.co,morning_however,1.4054651081081644,4.0
5025,jot.co,morning_latte,1.4054651081081644,5.0
5026,jot.co,morning_little,1.4054651081081644,5.0
5027,jot.co,morning_mix,1.4054651081081644,5.0
5028,jot.co,morning_ritual,1.4054651081081644,5.0
5029,jot.co,morning_routine,1.4054651081081644,5.0
5030,jot.co,morning_shuffle,1.4054651081081644,5.0
5031,jot.co,morning_sometimes,1.4054651081081644,5.0
5032,jot.co,mostly_prefer,1.4054651081081644,5.0
5033,jot.co,mostly_take,1.4054651081081644,5.0
5034,jot.co,moving_convenient,1.4054651081081644,5.0
5035,jot.co,moving_heard,1.4054651081081644,5.0
5036,jot.co,much_accessible,1.4054651081081644,5.0
5038,jot.co,much_convenient,1.4054651081081644,5.0
5039,jot.co,much_efficiently,1.4054651081081644,5.0
5040,jot.co,much_felt,1.4054651081081644,5.0
5041,jot.co,much_honestly,1.4054651081081644,4.0
5042,jot.co,much_hot,1.4054651081081644,5.0
5043,jot.co,much_jot,1.4054651081081644,5.0
5044,jot.co,much_larger,1.4054651081081644,5.0
5045,jot.co,much_much,1.4054651081081644,4.0
5046,jot.co,much_simpler,1.4054651081081644,5.0
5047,jot.co,much_space,1.4054651081081644,5.0
5048,jot.co,much_would,1.4054651081081644,5.0
5049,jot.co,much_younger,1.4054651081081644,4.0
5050,jot.co,mug,1.4054651081081644,5.0
5051,jot.co,mug_use,1.4054651081081644,5.0
5052,jot.co,multiple,1.4054651081081644,5.0
5053,jot.co,multiple_form,1.4054651081081644,5.0
5054,jot.co,must_pantry,1.4054651081081644,5.0
5055,jot.co,nap,1.4054651081081644,4.0
5056,jot.co,nap_morning,1.4054651081081644,4.0
5057,jot.co,nary,1.4054651081081644,5.0
5058,jot.co,nary_hint,1.4054651081081644,5.0
5059,jot.co,nasty,1.4054651081081644,1.0
5060,jot.co,natural_loved,1.4054651081081644,5.0
5061,jot.co,natural_smooth,1.4054651081081644,5.0
5062,jot.co,necessary_amazing,1.4054651081081644,5.0
5063,jot.co,need_afraid,1.4054651081081644,5.0
5064,jot.co,need_solid,1.4054651081081644,4.0
5065,jot.co,need_something,1.4054651081081644,5.0
5066,jot.co,need_sweetener,1.4054651081081644,5.0
5067,jot.co,need_water,1.4054651081081644,4.0
5068,jot.co,needed_write,1.4054651081081644,5.0
5069,jot.co,needle,1.4054651081081644,1.0
5070,jot.co,needle_say,1.4054651081081644,1.0
5071,jot.co,negative_thing,1.4054651081081644,5.0
5072,jot.co,nespresso_pod,1.4054651081081644,3.0
5073,jot.co,new_blend,1.4054651081081644,4.0
5074,jot.co,new_ritual,1.4054651081081644,5.0
5075,jot.co,new_way,1.4054651081081644,5.0
5076,jot.co,next_batch,1.4054651081081644,5.0
5077,jot.co,next_try,1.4054651081081644,5.0
5078,jot.co,nice_able,1.4054651081081644,5.0
5079,jot.co,nice_cup,1.4054651081081644,3.0
5080,jot.co,nice_jolt,1.4054651081081644,5.0
5081,jot.co,nice_option,1.4054651081081644,5.0
5082,jot.co,nifty,1.4054651081081644,4.0
5083,jot.co,nifty_box,1.4054651081081644,4.0
5084,jot.co,night_could,1.4054651081081644,5.0
5085,jot.co,night_week,1.4054651081081644,5.0
5086,jot.co,normal_drip,1.4054651081081644,5.0
5088,jot.co,normally_coffee,1.4054651081081644,5.0
5089,jot.co,normally_stopping,1.4054651081081644,5.0
5090,jot.co,note,1.4054651081081644,4.0
5091,jot.co,note_old,1.4054651081081644,4.0
5092,jot.co,nothing_instant,1.4054651081081644,5.0
5093,jot.co,nothing_little,1.4054651081081644,5.0
5094,jot.co,nothing_market,1.4054651081081644,5.0
5095,jot.co,nyc,1.4054651081081644,5.0
5096,jot.co,nyc_appreciate,1.4054651081081644,5.0
5097,jot.co,oatmilk_hipster,1.4054651081081644,5.0
5099,jot.co,obsessed_already,1.4054651081081644,5.0
5100,jot.co,obsessed_amazing,1.4054651081081644,5.0
5101,jot.co,obsessed_homemade,1.4054651081081644,5.0
5102,jot.co,obsessed_iced,1.4054651081081644,5.0
5103,jot.co,odd_year,1.4054651081081644,3.0
5104,jot.co,office_putting,1.4054651081081644,5.0
5105,jot.co,office_stop,1.4054651081081644,5.0
5106,jot.co,office_taste,1.4054651081081644,5.0
5107,jot.co,often_impressed,1.4054651081081644,5.0
5108,jot.co,often_need,1.4054651081081644,4.0
5109,jot.co,ok_little,1.4054651081081644,1.0
5110,jot.co,ok_one,1.4054651081081644,5.0
5111,jot.co,ok_turn,1.4054651081081644,5.0
5112,jot.co,old_late,1.4054651081081644,4.0
5113,jot.co,one_actually,1.4054651081081644,5.0
5114,jot.co,one_coffee,1.4054651081081644,5.0
5115,jot.co,one_jar,1.4054651081081644,5.0
5116,jot.co,one_le,1.4054651081081644,5.0
5117,jot.co,one_much,1.4054651081081644,5.0
5118,jot.co,one_second,1.4054651081081644,5.0
5119,jot.co,one_shot,1.4054651081081644,5.0
5120,jot.co,one_spoonful,1.4054651081081644,5.0
5121,jot.co,one_starbucks,1.4054651081081644,5.0
5124,jot.co,one_waiting,1.4054651081081644,1.0
5126,jot.co,online_say,1.4054651081081644,1.0
5127,jot.co,online_tested,1.4054651081081644,5.0
5128,jot.co,onto_jot,1.4054651081081644,5.0
5129,jot.co,opened,1.4054651081081644,1.0
5130,jot.co,opened_dranken,1.4054651081081644,1.0
5131,jot.co,opinion_made,1.4054651081081644,2.0
5132,jot.co,opinion_someone,1.4054651081081644,3.0
5133,jot.co,opportunity,1.4054651081081644,5.0
5134,jot.co,opportunity_endless,1.4054651081081644,5.0
5135,jot.co,option_coffee,1.4054651081081644,4.0
5136,jot.co,option_make,1.4054651081081644,5.0
5137,jot.co,option_prefer,1.4054651081081644,5.0
5138,jot.co,option_road,1.4054651081081644,4.0
5139,jot.co,option_taste,1.4054651081081644,5.0
5140,jot.co,orgain,1.4054651081081644,5.0
5141,jot.co,orgain_g,1.4054651081081644,5.0
5143,jot.co,organic_coffee,1.4054651081081644,5.0
5144,jot.co,organic_dark,1.4054651081081644,5.0
5146,jot.co,organic_responsibly,1.4054651081081644,5.0
5147,jot.co,organic_tropical,1.4054651081081644,5.0
5148,jot.co,original,1.4054651081081644,1.0
5149,jot.co,original_placement,1.4054651081081644,1.0
5150,jot.co,originally,1.4054651081081644,5.0
5151,jot.co,originally_started,1.4054651081081644,5.0
5152,jot.co,others_difficult,1.4054651081081644,5.0
5153,jot.co,others_market,1.4054651081081644,5.0
5154,jot.co,others_tasted,1.4054651081081644,5.0
5155,jot.co,otherwise_would,1.4054651081081644,5.0
5157,jot.co,ounce_almond,1.4054651081081644,5.0
5158,jot.co,ounce_whole,1.4054651081081644,5.0
5159,jot.co,outcome_always,1.4054651081081644,5.0
5160,jot.co,overall_cool,1.4054651081081644,2.0
5161,jot.co,overall_crappy,1.4054651081081644,1.0
5162,jot.co,overpriced,1.4054651081081644,4.0
5163,jot.co,oxidized,1.4054651081081644,5.0
5164,jot.co,oxidized_bean,1.4054651081081644,5.0
5165,jot.co,oxidized_brewed,1.4054651081081644,5.0
5166,jot.co,p_first,1.4054651081081644,5.0
5167,jot.co,paced,1.4054651081081644,5.0
5168,jot.co,paced_society,1.4054651081081644,5.0
5169,jot.co,pack_powerful,1.4054651081081644,5.0
5170,jot.co,package_came,1.4054651081081644,5.0
5172,jot.co,packaged_delivers,1.4054651081081644,1.0
5173,jot.co,packaged_ground,1.4054651081081644,5.0
5174,jot.co,packaging_boot,1.4054651081081644,5.0
5175,jot.co,packaging_cost,1.4054651081081644,5.0
5176,jot.co,packaging_feel,1.4054651081081644,5.0
5177,jot.co,packaging_important,1.4054651081081644,5.0
5178,jot.co,packaging_nice,1.4054651081081644,3.0
5179,jot.co,packaging_organic,1.4054651081081644,5.0
5180,jot.co,packaging_pleased,1.4054651081081644,5.0
5181,jot.co,packaging_seen,1.4054651081081644,4.0
5182,jot.co,packaging_well,1.4054651081081644,5.0
5183,jot.co,packaging_would,1.4054651081081644,5.0
5185,jot.co,palatable,1.4054651081081644,5.0
5186,jot.co,palatable_way,1.4054651081081644,5.0
5187,jot.co,palate,1.4054651081081644,5.0
5188,jot.co,palate_used,1.4054651081081644,5.0
5189,jot.co,pale,1.4054651081081644,5.0
5190,jot.co,pale_comparison,1.4054651081081644,5.0
5191,jot.co,pamphlet,1.4054651081081644,1.0
5192,jot.co,pamphlet_online,1.4054651081081644,1.0
5193,jot.co,pantry,1.4054651081081644,5.0
5194,jot.co,pantry_use,1.4054651081081644,5.0
5195,jot.co,par,1.4054651081081644,5.0
5196,jot.co,par_jot,1.4054651081081644,5.0
5197,jot.co,para,1.4054651081081644,5.0
5198,jot.co,para_hacerse,1.4054651081081644,5.0
5199,jot.co,parent,1.4054651081081644,5.0
5200,jot.co,parent_athlete,1.4054651081081644,5.0
5201,jot.co,parking,1.4054651081081644,5.0
5202,jot.co,parking_spending,1.4054651081081644,5.0
5203,jot.co,particular,1.4054651081081644,4.0
5204,jot.co,particular_useful,1.4054651081081644,4.0
5205,jot.co,past,1.4054651081081644,5.0
5206,jot.co,past_price,1.4054651081081644,5.0
5207,jot.co,pasta,1.4054651081081644,5.0
5208,jot.co,pasta_tiramisu,1.4054651081081644,5.0
5209,jot.co,peanut,1.4054651081081644,5.0
5210,jot.co,peanut_butter,1.4054651081081644,5.0
5211,jot.co,pepper,1.4054651081081644,4.0
5212,jot.co,pepper_beverage,1.4054651081081644,4.0
5213,jot.co,pepper_different,1.4054651081081644,4.0
5214,jot.co,per_saving,1.4054651081081644,5.0
5215,jot.co,per_week,1.4054651081081644,5.0
5216,jot.co,perfect_awesome,1.4054651081081644,5.0
5218,jot.co,perfect_beautiful,1.4054651081081644,5.0
5219,jot.co,perfect_coffee,1.4054651081081644,5.0
5220,jot.co,perfect_copy,1.4054651081081644,5.0
5221,jot.co,perfect_go,1.4054651081081644,4.0
5222,jot.co,perfect_hot,1.4054651081081644,5.0
5223,jot.co,perfect_making,1.4054651081081644,5.0
5224,jot.co,perfect_protein,1.4054651081081644,5.0
5225,jot.co,perfect_pure,1.4054651081081644,5.0
5226,jot.co,perfect_strength,1.4054651081081644,5.0
5229,jot.co,perfection,1.4054651081081644,5.0
5230,jot.co,perfection_couple,1.4054651081081644,5.0
5231,jot.co,perfectly_always,1.4054651081081644,5.0
5232,jot.co,perfectly_better,1.4054651081081644,5.0
5233,jot.co,perfectly_convenient,1.4054651081081644,5.0
5234,jot.co,person_idea,1.4054651081081644,5.0
5235,jot.co,person_tried,1.4054651081081644,5.0
5236,jot.co,personal,1.4054651081081644,5.0
5237,jot.co,personal_taste,1.4054651081081644,5.0
5238,jot.co,personalize,1.4054651081081644,5.0
5239,jot.co,personalize_creative,1.4054651081081644,5.0
5240,jot.co,personally_going,1.4054651081081644,4.0
5241,jot.co,personally_huge,1.4054651081081644,2.0
5242,jot.co,personalmente,1.4054651081081644,5.0
5243,jot.co,personalmente_gusta,1.4054651081081644,5.0
5244,jot.co,phenomenal_taste,1.4054651081081644,5.0
5245,jot.co,photo,1.4054651081081644,1.0
5246,jot.co,photo_spoon,1.4054651081081644,1.0
5247,jot.co,pic,1.4054651081081644,5.0
5248,jot.co,pic_bought,1.4054651081081644,5.0
5249,jot.co,pick_day,1.4054651081081644,5.0
5250,jot.co,pick_every,1.4054651081081644,5.0
5251,jot.co,pick_lot,1.4054651081081644,4.0
5252,jot.co,picky_french,1.4054651081081644,5.0
5253,jot.co,piece,1.4054651081081644,3.0
5254,jot.co,piece_drink,1.4054651081081644,3.0
5255,jot.co,pinch_make,1.4054651081081644,5.0
5256,jot.co,place_brewing,1.4054651081081644,5.0
5257,jot.co,place_spoon,1.4054651081081644,1.0
5258,jot.co,placement,1.4054651081081644,1.0
5259,jot.co,placement_coffee,1.4054651081081644,1.0
5260,jot.co,plain,1.4054651081081644,5.0
5261,jot.co,plain_hot,1.4054651081081644,5.0
5262,jot.co,plan,1.4054651081081644,5.0
5263,jot.co,plan_buying,1.4054651081081644,5.0
5264,jot.co,pleasant,1.4054651081081644,5.0
5265,jot.co,pleasant_tasting,1.4054651081081644,5.0
5267,jot.co,please_strive,1.4054651081081644,4.0
5269,jot.co,pleased_jot,1.4054651081081644,5.0
5270,jot.co,pleased_next,1.4054651081081644,5.0
5271,jot.co,pleased_pack,1.4054651081081644,5.0
5272,jot.co,plus_easy,1.4054651081081644,5.0
5273,jot.co,plus_jot,1.4054651081081644,5.0
5274,jot.co,plus_one,1.4054651081081644,5.0
5275,jot.co,plus_still,1.4054651081081644,5.0
5276,jot.co,plus_store,1.4054651081081644,5.0
5277,jot.co,plus_sweetener,1.4054651081081644,5.0
5278,jot.co,pod_already,1.4054651081081644,3.0
5279,jot.co,poisoned,1.4054651081081644,1.0
5280,jot.co,poisoned_haha,1.4054651081081644,1.0
5281,jot.co,polarizing,1.4054651081081644,5.0
5282,jot.co,ponle,1.4054651081081644,5.0
5283,jot.co,ponle_una,1.4054651081081644,5.0
5284,jot.co,portable_potable,1.4054651081081644,5.0
5285,jot.co,portion,1.4054651081081644,5.0
5286,jot.co,portion_coffee,1.4054651081081644,5.0
5288,jot.co,possibility_cooking,1.4054651081081644,5.0
5289,jot.co,possibility_endless,1.4054651081081644,5.0
5290,jot.co,possibility_little,1.4054651081081644,5.0
5291,jot.co,poster,1.4054651081081644,3.0
5292,jot.co,poster_say,1.4054651081081644,3.0
5293,jot.co,pot_mixed,1.4054651081081644,5.0
5294,jot.co,pot_prefer,1.4054651081081644,5.0
5295,jot.co,potable,1.4054651081081644,5.0
5296,jot.co,potable_perfect,1.4054651081081644,5.0
5297,jot.co,potentially,1.4054651081081644,5.0
5298,jot.co,potentially_polarizing,1.4054651081081644,5.0
5299,jot.co,pour_almond,1.4054651081081644,5.0
5300,jot.co,pour_appreciate,1.4054651081081644,5.0
5301,jot.co,pour_every,1.4054651081081644,5.0
5302,jot.co,pour_however,1.4054651081081644,5.0
5303,jot.co,pour_water,1.4054651081081644,5.0
5304,jot.co,poured_tablespoon,1.4054651081081644,5.0
5305,jot.co,powder_little,1.4054651081081644,5.0
5306,jot.co,powerful_taste,1.4054651081081644,5.0
5307,jot.co,practice,1.4054651081081644,5.0
5308,jot.co,practice_waste,1.4054651081081644,5.0
5309,jot.co,prefer_iced,1.4054651081081644,5.0
5310,jot.co,prefer_instant,1.4054651081081644,5.0
5311,jot.co,prefer_mine,1.4054651081081644,5.0
5312,jot.co,preference,1.4054651081081644,4.0
5313,jot.co,preference_cold,1.4054651081081644,4.0
5315,jot.co,prep_really,1.4054651081081644,5.0
5316,jot.co,prep_time,1.4054651081081644,5.0
5317,jot.co,prepare_cup,1.4054651081081644,4.0
5318,jot.co,press_believer,1.4054651081081644,5.0
5319,jot.co,press_fanatic,1.4054651081081644,5.0
5320,jot.co,press_found,1.4054651081081644,5.0
5321,jot.co,pressed,1.4054651081081644,5.0
5322,jot.co,pressed_coffee,1.4054651081081644,5.0
5323,jot.co,pretty_comparable,1.4054651081081644,5.0
5324,jot.co,pretty_jot,1.4054651081081644,4.0
5325,jot.co,pretty_sensitive,1.4054651081081644,5.0
5326,jot.co,pretty_size,1.4054651081081644,4.0
5327,jot.co,pretty_surprised,1.4054651081081644,4.0
5328,jot.co,pretty_tried,1.4054651081081644,5.0
5329,jot.co,pretty_ultra,1.4054651081081644,5.0
5330,jot.co,price_bad,1.4054651081081644,5.0
5331,jot.co,price_buy,1.4054651081081644,5.0
5332,jot.co,price_jot,1.4054651081081644,5.0
5333,jot.co,price_many,1.4054651081081644,5.0
5334,jot.co,price_per,1.4054651081081644,5.0
5335,jot.co,price_point,1.4054651081081644,4.0
5336,jot.co,price_standard,1.4054651081081644,5.0
5338,jot.co,pricey_compared,1.4054651081081644,4.0
5339,jot.co,pricey_happy,1.4054651081081644,5.0
5340,jot.co,pricier,1.4054651081081644,5.0
5341,jot.co,pricier_would,1.4054651081081644,5.0
5342,jot.co,probably_cup,1.4054651081081644,1.0
5343,jot.co,probably_work,1.4054651081081644,5.0
5345,jot.co,problem_better,1.4054651081081644,5.0
5346,jot.co,process_making,1.4054651081081644,5.0
5347,jot.co,process_much,1.4054651081081644,4.0
5349,jot.co,product_go,1.4054651081081644,5.0
5350,jot.co,product_left,1.4054651081081644,5.0
5351,jot.co,product_looking,1.4054651081081644,5.0
5352,jot.co,product_pick,1.4054651081081644,4.0
5353,jot.co,product_unknown,1.4054651081081644,4.0
5354,jot.co,productive,1.4054651081081644,5.0
5355,jot.co,productive_raging,1.4054651081081644,5.0
5356,jot.co,proportion,1.4054651081081644,5.0
5357,jot.co,proportion_right,1.4054651081081644,5.0
5359,jot.co,protective_impressive,1.4054651081081644,5.0
5360,jot.co,protective_packaging,1.4054651081081644,5.0
5361,jot.co,protein_iced,1.4054651081081644,5.0
5362,jot.co,protein_powder,1.4054651081081644,5.0
5363,jot.co,protein_smoothie,1.4054651081081644,5.0
5364,jot.co,protien,1.4054651081081644,5.0
5365,jot.co,protien_shake,1.4054651081081644,5.0
5366,jot.co,provide,1.4054651081081644,5.0
5367,jot.co,provide_taste,1.4054651081081644,5.0
5368,jot.co,provided,1.4054651081081644,5.0
5369,jot.co,provided_yielded,1.4054651081081644,5.0
5371,jot.co,pump_creamer,1.4054651081081644,5.0
5372,jot.co,pump_flavored,1.4054651081081644,5.0
5373,jot.co,punch,1.4054651081081644,5.0
5374,jot.co,punch_achieve,1.4054651081081644,5.0
5376,jot.co,purchased_first,1.4054651081081644,4.0
5377,jot.co,purchased_make,1.4054651081081644,2.0
5378,jot.co,purchasing_couple,1.4054651081081644,5.0
5379,jot.co,pure_amazing,1.4054651081081644,5.0
5380,jot.co,pure_taste,1.4054651081081644,5.0
5381,jot.co,put_simply,1.4054651081081644,5.0
5383,jot.co,putting_keurig,1.4054651081081644,5.0
5384,jot.co,putting_normal,1.4054651081081644,5.0
5385,jot.co,quad,1.4054651081081644,5.0
5386,jot.co,quad_starbucks,1.4054651081081644,5.0
5387,jot.co,quality_bean,1.4054651081081644,5.0
5388,jot.co,quality_case,1.4054651081081644,5.0
5389,jot.co,quality_concentrated,1.4054651081081644,5.0
5390,jot.co,quality_convenience,1.4054651081081644,5.0
5391,jot.co,quality_dark,1.4054651081081644,5.0
5392,jot.co,quality_drink,1.4054651081081644,5.0
5393,jot.co,quality_iced,1.4054651081081644,5.0
5394,jot.co,quality_smooth,1.4054651081081644,5.0
5395,jot.co,quality_taste,1.4054651081081644,5.0
5396,jot.co,quart,1.4054651081081644,5.0
5397,jot.co,quart_size,1.4054651081081644,5.0
5399,jot.co,quarter_size,1.4054651081081644,5.0
5400,jot.co,que,1.4054651081081644,5.0
5401,jot.co,que_lo,1.4054651081081644,5.0
5402,jot.co,que_va,1.4054651081081644,5.0
5403,jot.co,question,1.4054651081081644,5.0
5404,jot.co,quick_amazing,1.4054651081081644,5.0
5406,jot.co,quick_convenient,1.4054651081081644,5.0
5407,jot.co,quick_make,1.4054651081081644,5.0
5408,jot.co,quick_pleasant,1.4054651081081644,5.0
5409,jot.co,quick_shaken,1.4054651081081644,5.0
5410,jot.co,quicker_getting,1.4054651081081644,5.0
5411,jot.co,quickest_one,1.4054651081081644,5.0
5412,jot.co,quite_costly,1.4054651081081644,3.0
5413,jot.co,quite_expensive,1.4054651081081644,3.0
5414,jot.co,quite_save,1.4054651081081644,5.0
5415,jot.co,rage,1.4054651081081644,5.0
5416,jot.co,rage_thousand,1.4054651081081644,5.0
5417,jot.co,raging,1.4054651081081644,5.0
5418,jot.co,raging_well,1.4054651081081644,5.0
5419,jot.co,ratio,1.4054651081081644,3.0
5420,jot.co,ready_dash,1.4054651081081644,5.0
5421,jot.co,ready_jot,1.4054651081081644,5.0
5422,jot.co,ready_use,1.4054651081081644,5.0
5425,jot.co,real_milk,1.4054651081081644,5.0
5426,jot.co,realized,1.4054651081081644,5.0
5427,jot.co,realized_used,1.4054651081081644,5.0
5428,jot.co,really_amazing,1.4054651081081644,5.0
5429,jot.co,really_anxious,1.4054651081081644,5.0
5430,jot.co,really_better,1.4054651081081644,5.0
5431,jot.co,really_bomb,1.4054651081081644,5.0
5432,jot.co,really_enjoying,1.4054651081081644,5.0
5433,jot.co,really_enjoys,1.4054651081081644,5.0
5434,jot.co,really_fast,1.4054651081081644,5.0
5435,jot.co,really_get,1.4054651081081644,5.0
5436,jot.co,really_latte,1.4054651081081644,5.0
5437,jot.co,really_loved,1.4054651081081644,5.0
5438,jot.co,really_quite,1.4054651081081644,5.0
5439,jot.co,really_tasting,1.4054651081081644,5.0
5440,jot.co,really_trick,1.4054651081081644,4.0
5441,jot.co,really_want,1.4054651081081644,5.0
5442,jot.co,really_wanted,1.4054651081081644,4.0
5443,jot.co,reason,1.4054651081081644,4.0
