source_name,tokenized_review,tokenized_review
ulta,drop,12
ulta,etc,12
ulta,exactly,12
ulta,fast,12
ulta,game,12
ulta,hesitant,12
ulta,horrible,12
ulta,instantly,12
ulta,irritating,12
ulta,lasted,12
ulta,loving,12
ulta,mean,12
ulta,normally,12
ulta,person,12
ulta,place,12
ulta,recycled,12
ulta,search,12
ulta,seem,12
ulta,several,12
ulta,skeptical,12
ulta,step,12
ulta,stop,12
ulta,sustainable,12
ulta,unscented,12
ulta,us,12
ulta,vegan,12
ulta,worn,12
ulta,wow,12
ulta,active,11
ulta,affordable,11
ulta,appreciate,11
ulta,behind,11
ulta,believe,11
ulta,brighter,11
ulta,brown,11
ulta,dehydrated,11
ulta,ended,11
ulta,entire,11
ulta,flaky,11
ulta,giving,11
ulta,half,11
ulta,jar,11
ulta,keeping,11
ulta,kit,11
ulta,lol,11
ulta,longer,11
ulta,moisturize,11
ulta,neck,11
ulta,option,11
ulta,overly,11
ulta,overwhelming,11
ulta,painful,11
ulta,pink,11
ulta,plastic,11
ulta,retinol,11
ulta,screen,11
ulta,searching,11
ulta,sensation,11
ulta,soon,11
ulta,sooo,11
ulta,sting,11
ulta,tingle,11
ulta,touch,11
ulta,true,11
ulta,value,11
ulta,washing,11
ulta,woke,11
ulta,wonder,11
ulta,zit,11
ulta,adore,10
ulta,afterwards,10
ulta,ago,10
ulta,aha,10
ulta,awhile,10
ulta,barrier,10
ulta,become,10
ulta,broken,10
ulta,container,10
ulta,fade,10
ulta,finger,10
ulta,forward,10
ulta,gray,10
ulta,helping,10
ulta,hope,10
ulta,hoping,10
ulta,improvement,10
ulta,later,10
ulta,market,10
ulta,min,10
ulta,mine,10
ulta,minty,10
ulta,moisturizes,10
ulta,ocean,10
ulta,onto,10
ulta,particularly,10
ulta,plan,10
ulta,probiotic,10
ulta,protected,10
ulta,protecting,10
ulta,rash,10
ulta,reduced,10
ulta,saying,10
ulta,seeing,10
ulta,sheer,10
ulta,shine,10
ulta,sit,10
ulta,sits,10
ulta,smelling,10
ulta,stripped,10
ulta,sweaty,10
ulta,t-zone,10
ulta,version,10
ulta,wake,10
ulta,yellow,10
ulta,absorb,9
ulta,appear,9
ulta,bc,9
ulta,case,9
ulta,clogging,9
ulta,comfortable,9
ulta,coverage,9
ulta,dont,9
ulta,eczema,9
ulta,excellent,9
ulta,exfoliant,9
ulta,fact,9
ulta,faint,9
ulta,fairly,9
ulta,finished,9
ulta,fit,9
ulta,generally,9
ulta,given,9
ulta,gross,9
ulta,happened,9
ulta,honey,9
ulta,including,9
ulta,inflamed,9
ulta,larger,9
ulta,matter,9
ulta,medication,9
ulta,nearly,9
ulta,okay,9
ulta,opinion,9
ulta,period,9
ulta,positive,9
ulta,reduce,9
ulta,regular,9
ulta,reminds,9
ulta,repurchasing,9
ulta,rest,9
ulta,rubbing,9
ulta,service,9
ulta,sheen,9
ulta,silky,9
ulta,softer,9
ulta,staple,9
ulta,strip,9
ulta,sustainability,9
ulta,taking,9
ulta,u,9
ulta,understand,9
ulta,whenever,9
ulta,alcohol,8
ulta,along,8
ulta,anymore,8
ulta,bed,8
ulta,chalky,8
ulta,climate,8
ulta,clogged,8
ulta,close,8
ulta,course,8
ulta,crazy,8
ulta,deal,8
ulta,dealing,8
ulta,disappointing,8
ulta,effectively,8
ulta,enjoyed,8
ulta,exfoliation,8
ulta,eyelid,8
ulta,flare,8
ulta,follow,8
ulta,friendly,8
ulta,general,8
ulta,gotten,8
ulta,happen,8
ulta,hunt,8
ulta,hype,8
ulta,initial,8
ulta,initially,8
ulta,item,8
ulta,knew,8
ulta,lighter,8
ulta,lightly,8
ulta,mom,8
ulta,offer,8
ulta,omg,8
ulta,play,8
ulta,purple,8
ulta,rather,8
ulta,receive,8
ulta,research,8
ulta,rose,8
ulta,scar,8
ulta,seemed,8
ulta,seriously,8
ulta,silicone,8
ulta,son,8
ulta,speak,8
ulta,stinging,8
ulta,stopped,8
ulta,stripping,8
ulta,sunblock,8
ulta,support,8
ulta,supposed,8
ulta,surprised,8
ulta,thicker,8
ulta,together,8
ulta,ton,8
ulta,turn,8
ulta,typically,8
ulta,underneath,8
ulta,upon,8
ulta,visible,8
ulta,waste,8
ulta,wrong,8
ulta,zone,8
ulta,appearance,7
ulta,arm,7
ulta,ask,7
ulta,aspect,7
ulta,avoid,7
ulta,baby,7
ulta,base,7
ulta,bathroom,7
ulta,body,7
ulta,c,7
ulta,calming,7
ulta,certain,7
ulta,changer,7
ulta,changing,7
ulta,cheaper,7
ulta,coola,7
ulta,cruelty,7
ulta,damage,7
ulta,daytime,7
ulta,def,7
ulta,delivers,7
ulta,description,7
ulta,despite,7
ulta,dewey,7
ulta,disappears,7
ulta,downside,7
ulta,drugstore,7
ulta,drunk,7
ulta,elephant,7
ulta,environment,7
ulta,enzyme,7
ulta,excess,7
ulta,experienced,7
ulta,faded,7
ulta,forget,7
ulta,future,7
ulta,gently,7
ulta,genuinely,7
ulta,heaven,7
ulta,honest,7
ulta,hopeful,7
ulta,humid,7
ulta,husband,7
ulta,imperfection,7
ulta,itchy,7
ulta,lather,7
ulta,likely,7
ulta,mild,7
ulta,note,7
ulta,nourishing,7
ulta,oat,7
ulta,oiliness,7
ulta,pat,7
ulta,pick,7
ulta,pump,7
ulta,reapplying,7
ulta,recyclable,7
ulta,return,7
ulta,running,7
ulta,simple,7
ulta,sleep,7
ulta,smoothing,7
ulta,sold,7
ulta,somehow,7
ulta,soothes,7
ulta,stayed,7
ulta,struggle,7
ulta,surface,7
ulta,sweating,7
ulta,switched,7
ulta,tan,7
ulta,terrible,7
ulta,thin,7
ulta,till,7
ulta,toned,7
ulta,turned,7
ulta,uv,7
ulta,whitehead,7
ulta,world,7
ulta,wrinkle,7
ulta,write,7
ulta,acid,6
ulta,act,6
ulta,adding,6
ulta,anyway,6
ulta,artificial,6
ulta,balanced,6
ulta,became,6
ulta,benefit,6
ulta,blended,6
ulta,blending,6
ulta,blur,6
ulta,bunch,6
ulta,causing,6
ulta,cheap,6
ulta,chocolate,6
ulta,coconut,6
ulta,coming,6
ulta,comment,6
ulta,con,6
ulta,contains,6
ulta,continued,6
ulta,cruelty-free,6
ulta,dab,6
ulta,decent,6
ulta,didnt,6
ulta,disappeared,6
ulta,double,6
ulta,drier,6
ulta,environmentally,6
ulta,ethic,6
ulta,fav,6
ulta,filled,6
ulta,film,6
ulta,following,6
ulta,formulation,6
ulta,fruity,6
ulta,fun,6
ulta,go-to,6
ulta,guess,6
ulta,halfway,6
ulta,hold,6
ulta,hooked,6
ulta,house,6
ulta,hurt,6
ulta,imagine,6
ulta,improved,6
ulta,intense,6
ulta,light-medium,6
ulta,lingers,6
ulta,magic,6
ulta,negative,6
ulta,nervous,6
ulta,oh,6
ulta,oil-free,6
ulta,oilier,6
ulta,otherwise,6
ulta,out,6
ulta,overbearing,6
ulta,pain,6
ulta,perfume,6
ulta,picky,6
ulta,pleased,6
ulta,pro,6
ulta,provides,6
ulta,radiant,6
ulta,reading,6
ulta,realize,6
ulta,reference,6
ulta,relief,6
ulta,replaced,6
ulta,rubbed,6
ulta,sadly,6
ulta,sale,6
ulta,scarring,6
ulta,sent,6
ulta,settle,6
ulta,shipping,6
ulta,simply,6
ulta,sized,6
ulta,smoothie,6
ulta,stick,6
ulta,supple,6
ulta,surprisingly,6
ulta,switch,6
ulta,thinking,6
ulta,third,6
ulta,trio,6
ulta,typical,6
ulta,undertone,6
ulta,ups,6
ulta,user,6
ulta,website,6
ulta,wet,6
ulta,whatever,6
ulta,win,6
ulta,x,6
ulta,y'all,6
ulta,zero,6
ulta,absorbing,5
ulta,activity,5
ulta,adorable,5
ulta,affect,5
ulta,apparent,5
ulta,badly,5
ulta,balance,5
ulta,balancing,5
ulta,balm,5
ulta,basis,5
ulta,began,5
ulta,besides,5
ulta,beyond,5
ulta,blurring,5
ulta,brings,5
ulta,certainly,5
ulta,choice,5
ulta,claim,5
ulta,clay,5
ulta,cleaning,5
ulta,clearing,5
ulta,compare,5
ulta,compliment,5
ulta,concern,5
ulta,considering,5
ulta,consistently,5
ulta,cystic,5
ulta,deeper,5
ulta,dermatitis,5
ulta,dermatologist,5
ulta,discovered,5
ulta,doesnt,5
ulta,dull,5
ulta,eco-friendly,5
ulta,emollient,5
ulta,essential,5
ulta,essentially,5
ulta,exfoliates,5
ulta,eyebrow,5
ulta,face,5
ulta,fave,5
ulta,filter,5
ulta,flawless,5
ulta,foam,5
ulta,fungal,5
ulta,glide,5
ulta,god,5
ulta,goodness,5
ulta,grease,5
ulta,grey,5
ulta,happens,5
ulta,hated,5
ulta,healing,5
ulta,home,5
ulta,humidity,5
ulta,idea,5
ulta,imo,5
ulta,incredible,5
ulta,jelly,5
ulta,juice,5
ulta,la,5
ulta,luxurious,5
ulta,make-up,5
ulta,mark,5
ulta,mascara,5
ulta,maskne,5
ulta,mattifying,5
ulta,mentioned,5
ulta,mixed,5
ulta,name,5
ulta,number,5
ulta,obvious,5
ulta,occasional,5
ulta,orange,5
ulta,ordinary,5
ulta,original,5
ulta,package,5
ulta,percent,5
ulta,perfection,5
ulta,perhaps,5
ulta,permanent,5
ulta,personal,5
ulta,planet,5
ulta,promise,5
ulta,quick,5
ulta,ray,5
ulta,reach,5
ulta,react,5
ulta,replace,5
ulta,risk,5
ulta,sad,5
ulta,saving,5
ulta,scrub,5
ulta,searched,5
ulta,sensitivity,5
ulta,shade,5
ulta,shot,5
ulta,show,5
ulta,significantly,5
ulta,similar,5
ulta,single,5
ulta,skinned,5
ulta,slick,5
ulta,slightest,5
ulta,soooo,5
ulta,spend,5
ulta,spent,5
ulta,stand,5
ulta,starting,5
ulta,streak,5
ulta,stress,5
ulta,stubborn,5
ulta,sunburn,5
ulta,sunburned,5
ulta,supergoop,5
ulta,supermellow,5
ulta,swimming,5
ulta,tends,5
ulta,thankfully,5
ulta,therefore,5
ulta,told,5
ulta,toner,5
ulta,toxic,5
ulta,treat,5
ulta,trouble,5
ulta,uva,5
ulta,whatsoever,5
ulta,whim,5
ulta,wore,5
ulta,youtube,5
ulta,yummy,5
ulta,actual,4
ulta,adult,4
ulta,afraid,4
ulta,age,4
ulta,agree,4
ulta,allergy,4
ulta,aloe,4
ulta,alternative,4
ulta,amazed,4
ulta,anywhere,4
ulta,article,4
ulta,australian,4
ulta,aware,4
ulta,ball,4
ulta,basic,4
ulta,bay,4
ulta,beneficial,4
ulta,bigger,4
ulta,boyfriend,4
ulta,breath,4
ulta,brightened,4
ulta,butter,4
ulta,calmed,4
ulta,careful,4
ulta,ceramide,4
ulta,chance,4
ulta,chapped,4
ulta,check,4
ulta,checked,4
ulta,chose,4
ulta,cleaned,4
ulta,cleansed,4
ulta,clearer,4
ulta,cold,4
ulta,colored,4
ulta,complete,4
ulta,cooky,4
ulta,cooler,4
ulta,covering,4
ulta,credo,4
ulta,current,4
ulta,currently,4
ulta,dead,4
ulta,depending,4
ulta,describe,4
ulta,desert,4
ulta,design,4
ulta,desperate,4
ulta,direction,4
ulta,directly,4
ulta,dirt,4
ulta,dislike,4
ulta,disrupt,4
ulta,dozen,4
ulta,drastically,4
ulta,dryer,4
ulta,effectiveness,4
ulta,effort,4
ulta,everywhere,4
ulta,excessive,4
ulta,expect,4
ulta,expectation,4
ulta,expected,4
ulta,expecting,4
ulta,fail,4
ulta,figured,4
ulta,forgot,4
ulta,formulated,4
ulta,four,4
ulta,fyi,4
ulta,gel-cream,4
ulta,ghost,4
ulta,gold,4
ulta,gon,4
ulta,green,4
ulta,gunk,4
ulta,guy,4
ulta,head,4
ulta,hearing,4
ulta,heavily,4
ulta,hyperpigmentation,4
ulta,ideal,4
ulta,immediate,4
ulta,incredibly,4
ulta,instagram,4
ulta,korean,4
ulta,kp,4
ulta,krave,4
ulta,large,4
ulta,lately,4
ulta,lay,4
ulta,lemon,4
ulta,linger,4
ulta,mainly,4
ulta,manages,4
ulta,meant,4
ulta,mess,4
ulta,mirror,4
ulta,missing,4
ulta,move,4
ulta,na,4
ulta,naturally,4
ulta,necessarily,4
ulta,online,4
ulta,opened,4
ulta,originally,4
ulta,part,4
ulta,pilling,4
ulta,pleasantly,4
ulta,poorly,4
ulta,power,4
ulta,powerful,4
ulta,preference,4
ulta,prep,4
ulta,preventing,4
ulta,process,4
ulta,professional,4
ulta,proof,4
ulta,protect,4
ulta,purge,4
ulta,rare,4
ulta,rating,4
ulta,reduces,4
ulta,reducing,4
ulta,regardless,4
ulta,regimen,4
ulta,remember,4
ulta,repair,4
ulta,replacement,4
ulta,repurchased,4
ulta,resistant,4
ulta,returned,4
ulta,returning,4
ulta,reviewer,4
ulta,rough,4
ulta,rush,4
ulta,sa,4
ulta,scared,4
ulta,sense,4
ulta,severe,4
ulta,shimmer,4
ulta,shimmery,4
ulta,shower,4
ulta,sister,4
ulta,sitting,4
ulta,smoothed,4
ulta,sort,4
ulta,spa,4
ulta,squalane,4
ulta,sticking,4
ulta,straight,4
ulta,stronger,4
ulta,subscription,4
ulta,sugar,4
ulta,switching,4
ulta,synthetic,4
ulta,tag,4
ulta,taken,4
ulta,testing,4
ulta,tho,4
ulta,thoroughly,4
ulta,tired,4
ulta,titanium,4
ulta,topical,4
ulta,total,4
ulta,touched,4
ulta,towards,4
ulta,turning,4
ulta,uncomfortable,4
ulta,undereye,4
ulta,unless,4
ulta,v,4
ulta,video,4
ulta,vitamin,4
ulta,w,4
ulta,wanting,4
ulta,warm,4
ulta,wary,4
ulta,waterproof,4
ulta,white-cast,4
ulta,yay,4
ulta,yeah,4
ulta,young,4
ulta,❤,4
ulta,absolute,3
ulta,accutane,3
ulta,addicted,3
ulta,adjust,3
ulta,admit,3
ulta,advice,3
ulta,afternoon,3
ulta,aging,3
ulta,aid,3
ulta,allowed,3
ulta,alright,3
ulta,among,3
ulta,annoying,3
ulta,antibiotic,3
ulta,anyways,3
ulta,available,3
ulta,average,3
ulta,background,3
ulta,baked,3
ulta,bb,3
ulta,bead,3
ulta,becoming,3
ulta,beet,3
ulta,birthday,3
ulta,bouncy,3
ulta,branding,3
ulta,brighten,3
ulta,brother,3
ulta,brow,3
ulta,brush,3
ulta,build,3
ulta,buttery,3
ulta,cake,3
ulta,cakey,3
ulta,caste,3
ulta,cera,3
ulta,ceramides,3
ulta,clearly,3
ulta,cloth,3
ulta,cluster,3
ulta,colder,3
ulta,colorado,3
ulta,coloring,3
ulta,combo/oily,3
ulta,completion,3
ulta,consider,3
ulta,consistent,3
ulta,constantly,3
ulta,contain,3
ulta,continues,3
ulta,cotz,3
ulta,counter,3
ulta,counteract,3
ulta,creates,3
ulta,creme,3
ulta,daughter,3
ulta,decrease,3
ulta,delicate,3
ulta,detox,3
ulta,develop,3
ulta,dirty,3
ulta,disco,3
ulta,discolored,3
ulta,disliked,3
ulta,dissipates,3
ulta,divine,3
ulta,dog,3
ulta,doubt,3
ulta,drink,3
ulta,duper,3
ulta,earth,3
ulta,earthy,3
ulta,easier,3
ulta,eleven,3
ulta,entirely,3
ulta,ethical,3
ulta,even,3
ulta,eventually,3
ulta,exacerbate,3
ulta,example,3
ulta,except,3
ulta,exfoliate,3
ulta,experiment,3
ulta,experimenting,3
ulta,family,3
ulta,five,3
ulta,fluid,3
ulta,foaming,3
ulta,form,3
ulta,fragranced,3
ulta,freak,3
ulta,fruit,3
ulta,gel-creams,3
ulta,gift,3
ulta,girl,3
ulta,gloss,3
ulta,grayish,3
ulta,grown,3
ulta,haha,3
ulta,hairline,3
ulta,happening,3
ulta,harmful,3
ulta,heavenly,3
ulta,heavier,3
ulta,helpful,3
ulta,hg,3
ulta,highlighter,3
ulta,hint,3
ulta,hit,3
ulta,hive,3
ulta,holding,3
ulta,hoped,3
ulta,hopefully,3
ulta,hue,3
ulta,importantly,3
ulta,impossible,3
ulta,impression,3
ulta,impressive,3
ulta,individual,3
ulta,insanely,3
ulta,inside,3
ulta,intended,3
ulta,internet,3
ulta,itch,3
ulta,jojoba,3
ulta,journey,3
ulta,joy,3
ulta,kid,3
ulta,kinskin,3
ulta,learning,3
ulta,living,3
ulta,luckily,3
ulta,mail,3
ulta,maintain,3
ulta,marketing,3
ulta,marshmallowy,3
ulta,material,3
ulta,mature,3
ulta,medicine,3
ulta,mellow,3
ulta,midday,3
ulta,milk,3
ulta,minor,3
ulta,miracle,3
ulta,mood,3
ulta,mostly,3
ulta,mouth,3
ulta,moved,3
ulta,n,3
ulta,nasty,3
ulta,near,3
ulta,needing,3
ulta,neutral,3
ulta,nightly,3
ulta,nightmare,3
ulta,non-greasy,3
ulta,non-sticky,3
ulta,non-toxic,3
ulta,noticing,3
ulta,occasionally,3
ulta,oily/combo,3
ulta,opposed,3
ulta,opposite,3
ulta,outdoor,3
ulta,p.s,3
ulta,pack,3
ulta,paid,3
ulta,pair,3
ulta,paper,3
ulta,patient,3
ulta,peach,3
ulta,peeling,3
ulta,percentage,3
ulta,performs,3
ulta,perioral,3
ulta,ph,3
ulta,pharmacy,3
ulta,pick-me-up,3
ulta,picked,3
ulta,picking,3
ulta,piling,3
ulta,pilled,3
ulta,pinkish,3
ulta,plenty,3
ulta,pm,3
ulta,pool,3
ulta,portion,3
ulta,possible,3
ulta,post,3
ulta,pot,3
ulta,potential,3
ulta,powering,3
ulta,prevents,3
ulta,prior,3
ulta,production,3
ulta,properly,3
ulta,pudding,3
ulta,purging,3
ulta,random,3
ulta,raw,3
ulta,real,3
ulta,reapplication,3
ulta,relaxing,3
ulta,religiously,3
ulta,remedy,3
ulta,remembered,3
ulta,removed,3
ulta,researching,3
ulta,rinse,3
ulta,roche,3
ulta,root,3
ulta,row,3
ulta,ruin,3
ulta,rule,3
ulta,salicylic,3
ulta,satin,3
ulta,satisfied,3
ulta,seamlessly,3
ulta,seeps,3
ulta,self-reflect,3
ulta,separate,3
ulta,serious,3
ulta,short,3
ulta,shrink,3
ulta,skip,3
ulta,slide,3
ulta,soaking,3
ulta,somewhat,3
ulta,soo,3
ulta,sparkle,3
ulta,standard,3
ulta,starter,3
ulta,stock,3
ulta,stocking,3
ulta,struggling,3
ulta,stuck,3
ulta,suffer,3
ulta,sunny,3
ulta,teen,3
ulta,term,3
ulta,terribly,3
ulta,thus,3
ulta,tingling,3
ulta,tolerable,3
ulta,tolerate,3
ulta,transparent,3
ulta,treated,3
ulta,trust,3
ulta,tsp,3
ulta,tula,3
ulta,ultra,3
ulta,unclog,3
ulta,unhappy,3
ulta,unnecessary,3
ulta,usage,3
ulta,usual,3
ulta,vacation,3
ulta,vaseline,3
ulta,vibe,3
ulta,visibly,3
ulta,waiting,3
ulta,warmer,3
ulta,warning,3
ulta,wherever,3
ulta,whether,3
ulta,wiped,3
ulta,wondering,3
ulta,word,3
ulta,worry,3
ulta,worst,3
ulta,yr,3
ulta,✨,3
ulta,😃,3
ulta,^•^,2
ulta,acidic,2
ulta,ad,2
ulta,addict,2
ulta,address,2
ulta,adequately,2
ulta,aesthetic,2
ulta,affarid,2
ulta,air,2
ulta,aka,2
ulta,alkane,2
ulta,allows,2
ulta,alot,2
ulta,and/or,2
ulta,and—after,2
ulta,angry,2
ulta,apple,2
ulta,applicator,2
ulta,arrived,2
ulta,artificially,2
ulta,artist,2
ulta,ashy,2
ulta,asian,2
ulta,assume,2
ulta,attack,2
ulta,avobenzone,2
ulta,awake,2
ulta,awakened,2
ulta,b,2
ulta,backpack,2
ulta,badge,2
ulta,banana,2
ulta,bank,2
ulta,barefaced,2
ulta,basically,2
ulta,bat,2
ulta,beach,2
ulta,bearable,2
ulta,becomes,2
ulta,begin,2
ulta,beneficiary,2
ulta,bhas,2
ulta,biggest,2
ulta,bill,2
ulta,biossance,2
ulta,black,2
ulta,blemish-prone,2
ulta,botanical,2
ulta,bothered,2
ulta,bottle,2
ulta,bottom,2
ulta,breathe,2
ulta,brightwave,2
ulta,brought,2
ulta,bubbly,2
ulta,buckle,2
ulta,bummed,2
ulta,bumpy,2
ulta,burnt,2
ulta,bye,2
ulta,call,2
ulta,called,2
ulta,canada,2
ulta,cancel,2
ulta,candy,2
ulta,caught,2
ulta,cell,2
ulta,cerave,2
ulta,cetaphil,2
ulta,chalky-looking,2
ulta,chest,2
ulta,childhood,2
ulta,chnaged,2
ulta,chore,2
ulta,christmas,2
ulta,citrus,2
ulta,city,2
ulta,clarity,2
ulta,client,2
ulta,clindamycin,2
ulta,cling,2
ulta,clinique,2
ulta,cloud,2
ulta,coin,2
ulta,collection,2
ulta,combat,2
ulta,combination/acne,2
ulta,comforting/way,2
ulta,commitment,2
ulta,common,2
ulta,complex,2
ulta,concerned,2
ulta,condition,2
ulta,confidence,2
ulta,confident,2
ulta,confused,2
ulta,conscious,2
ulta,considerably,2
ulta,considered,2
ulta,cookie,2
ulta,correct,2
ulta,cortizone,2
ulta,cosmetic,2
ulta,courier,2
ulta,covered,2
ulta,crease,2
ulta,created,2
ulta,creating,2
ulta,critique,2
ulta,cropping,2
ulta,crusty,2
ulta,culprit,2
ulta,cure,2
ulta,cut,2
ulta,damp,2
ulta,darkness,2
ulta,date,2
ulta,dawg,2
ulta,decently,2
ulta,decolletage,2
ulta,decreasing,2
ulta,dedicated,2
ulta,degree,2
ulta,delightful,2
ulta,depend,2
ulta,derma,2
ulta,desirable,2
ulta,desired,2
ulta,dessert,2
ulta,developed,2
ulta,dew,2
ulta,dewier,2
ulta,die,2
ulta,differently,2
ulta,diminished,2
ulta,dioxide,2
ulta,dirt/oil,2
ulta,disappear,2
ulta,disappoint,2
ulta,discoloration,2
ulta,discontinue,2
ulta,discontinued,2
ulta,dispense,2
ulta,distracting,2
ulta,donut,2
ulta,dr,2
ulta,dramatic,2
ulta,draw,2
ulta,dreamt,2
ulta,drew,2
ulta,dry-touch,2
ulta,dry/combo,2
ulta,e,2
ulta,earned,2
ulta,eat,2
ulta,efficiently,2
ulta,elegant,2
ulta,elf,2
ulta,enjoyable,2
ulta,enjoying,2
ulta,enticing,2
ulta,environmental,2
ulta,er,2
ulta,essence,2
ulta,esthetician,2
ulta,evening,2
ulta,evenly,2
ulta,ewg,2
ulta,exceeded,2
ulta,exfoliated,2
ulta,exist,2
ulta,explain,2
ulta,extract,2
ulta,extraction,2
ulta,ezcema,2
ulta,fab,2
ulta,faced,2
ulta,factor,2
ulta,fairer-skinned,2
ulta,fake,2
ulta,falling,2
ulta,fare,2
ulta,farmacy,2
ulta,fart,2
ulta,favs,2
ulta,feared,2
ulta,fee,2
ulta,fellow,2
ulta,fighting,2
ulta,figure,2
ulta,fingertip,2
ulta,finishing,2
ulta,firmness,2
ulta,flake,2
ulta,flakey,2
ulta,flakiness,2
ulta,flattering,2
ulta,flawlessly,2
ulta,fluff,2
ulta,foamy,2
ulta,fooled,2
ulta,fraction,2
ulta,fragrant,2
ulta,frequently,2
ulta,functional,2
ulta,gal,2
ulta,gel-like,2
ulta,gentlest,2
ulta,glazed,2
ulta,glow-y,2
ulta,glowy/dewy,2
ulta,go-tos,2
ulta,godly,2
ulta,godsend,2
ulta,golden,2
ulta,golf,2
ulta,good,2
ulta,goodbye,2
ulta,goop,2
ulta,gorgeous,2
ulta,grab,2
ulta,grain,2
ulta,greasiness,2
ulta,greasy-which,2
ulta,grocery,2
ulta,guessing,2
ulta,handle,2
ulta,hanging,2
ulta,happier,2
ulta,happily,2
ulta,headache,2
ulta,healed,2
ulta,health,2
ulta,heart,2
ulta,heftier,2
ulta,hero,2
ulta,hesitate,2
ulta,hide,2
ulta,hike,2
ulta,hooray,2
ulta,horrific,2
ulta,hotter,2
ulta,hr,2
ulta,huda,2
ulta,hunting,2
ulta,hve,2
ulta,icing,2
ulta,ideally,2
ulta,idk,2
ulta,ie,2
ulta,ig,2
ulta,ill,2
ulta,imaging,2
ulta,imparts,2
ulta,improve,2
ulta,indescribable,2
ulta,indoors,2
ulta,inflammation,2
ulta,initiative,2
ulta,instant,2
ulta,intensely,2
ulta,invisible,2
ulta,ive,2
ulta,jaw,2
ulta,junk,2
ulta,keeper,2
ulta,key,2
ulta,knock,2
ulta,land,2
ulta,lastly,2
ulta,launched,2
ulta,layering,2
ulta,lean,2
ulta,learned,2
ulta,led,2
ulta,lessened,2
ulta,lighten,2
ulta,lightened,2
ulta,like,2
ulta,lily,2
ulta,listen,2
ulta,lite,2
ulta,lived,2
ulta,load,2
ulta,location,2
ulta,lotion-like,2
ulta,lower,2
ulta,loyal,2
ulta,luminous,2
ulta,magical,2
ulta,main,2
ulta,major,2
ulta,march,2
ulta,match,2
ulta,matte-like,2
ulta,maximum,2
ulta,measurably,2
ulta,medicinal,2
ulta,meeting,2
ulta,meh,2
ulta,melanated,2
ulta,melanin,2
ulta,melasma,2
ulta,melted,2
ulta,melting,2
ulta,mention,2
ulta,metallic,2
ulta,mexico,2
ulta,microneedling,2
ulta,milky,2
ulta,minimize,2
ulta,minimizes,2
ulta,mission,2
ulta,mist,2
ulta,moderate,2
ulta,moist,2
ulta,moment,2
ulta,moving,2
ulta,muffin,2
ulta,must-have,2
ulta,nd,2
ulta,necessary,2
ulta,neither,2
ulta,neutrogena,2
ulta,never-ending,2
ulta,nighttime,2
ulta,no-makeup,2
ulta,non-harsh,2
ulta,non-irritable,2
ulta,non-nano,2
ulta,nope,2
ulta,normal-dry,2
ulta,normal/dry,2
ulta,noted,2
ulta,noticably,2
ulta,nourished,2
ulta,nut,2
ulta,obviously,2
ulta,occlusive,2
ulta,odd,2
ulta,offered,2
ulta,og,2
ulta,oily/acne,2
ulta,oily/combination,2
ulta,ointment,2
ulta,open,2
ulta,order,2
ulta,organic,2
ulta,out.💓,2
ulta,outer,2
ulta,owp,2
ulta,packing,2
ulta,paired,2
ulta,pampering,2
ulta,par,2
ulta,park,2
ulta,partially,2
ulta,partnered,2
ulta,passed,2
ulta,passion,2
ulta,paste,2
ulta,pastry/vanilla,2
ulta,pasty,2
ulta,patted,2
ulta,pay,2
ulta,paying,2
ulta,pea,2
ulta,pearlescent,2
ulta,pearly,2
ulta,per,2
ulta,performed,2
ulta,perk,2
ulta,petroleum,2
ulta,philosophy,2
ulta,pigment,2
ulta,plain,2
ulta,plumped,2
ulta,poc,2
ulta,policy,2
ulta,polypeptide,2
ulta,popular,2
ulta,posay,2
ulta,post-wash,2
ulta,ppl,2
ulta,practice,2
ulta,prescription,2
ulta,prettiest,2
ulta,prevention,2
ulta,previous,2
ulta,previously,2
ulta,producing,2
ulta,progress,2
ulta,promised,2
ulta,promote,2
ulta,proper,2
ulta,protini,2
ulta,provide,2
ulta,providing,2
ulta,puffiness,2
ulta,pulled,2
ulta,pumped,2
ulta,pure,2
ulta,pustule/whitehead,2
ulta,quest,2
ulta,question,2
ulta,quote,2
ulta,radiates,2
ulta,radiation,2
ulta,rarely,2
ulta,rated,2
ulta,rave,2
ulta,reactive,2
ulta,realized,2
ulta,reapplied,2
ulta,reasonable,2
ulta,rebalance,2
ulta,recomend,2
ulta,recommending,2
ulta,reef-safe,2
ulta,regard,2
ulta,regularly,2
ulta,rejuvenated,2
ulta,reliable,2
ulta,reminded,2
ulta,request,2
ulta,requires,2
ulta,rescue,2
ulta,respond,2
ulta,responds,2
ulta,resulting,2
ulta,reviewed,2
ulta,reviewing,2
ulta,rich,2
ulta,ridiculously,2
ulta,rinsing,2
ulta,ritual,2
ulta,road,2
ulta,round,2
ulta,rounded,2
ulta,safer,2
ulta,sampled,2
ulta,sank,2
ulta,sat,2
ulta,save,2
ulta,scaly,2
ulta,scarred,2
ulta,seborrheic,2
ulta,sebum,2
ulta,seemingly,2
ulta,sensitized,2
ulta,shape,2
ulta,shared,2
ulta,sharing,2
ulta,shinier,2
ulta,shipped,2
ulta,shook,2
ulta,shoot,2
ulta,showed,2
ulta,sick,2
ulta,sickly,2
ulta,sight,2
ulta,sign,2
ulta,silk,2
ulta,skin—have,2
ulta,slip,2
