,normalized_url,unibi_word,tfidf
304,jot.co,yielded_smooth,1.4054651081081644
304,jot.co,provided,1.4054651081081644
304,jot.co,option_make,1.4054651081081644
304,jot.co,yielded,1.4054651081081644
304,jot.co,made_st,1.4054651081081644
304,jot.co,high_portion,1.4054651081081644
304,jot.co,single_cup,1.4054651081081644
304,jot.co,cup_instead,1.4054651081081644
304,jot.co,recipe_provided,1.4054651081081644
304,jot.co,concentrate_future,1.4054651081081644
304,jot.co,instead_big,1.4054651081081644
304,jot.co,future_nice,1.4054651081081644
304,jot.co,according,1.4054651081081644
304,jot.co,st,1.4054651081081644
304,jot.co,make_single,1.4054651081081644
304,jot.co,portion_coffee,1.4054651081081644
304,jot.co,big_drip,1.4054651081081644
304,jot.co,formula_high,1.4054651081081644
304,jot.co,tweak_formula,1.4054651081081644
304,jot.co,formula,1.4054651081081644
304,jot.co,hot_according,1.4054651081081644
304,jot.co,drip_pot,1.4054651081081644
304,jot.co,st_cup,1.4054651081081644
304,jot.co,personal,1.4054651081081644
304,jot.co,tasty_cup,1.4054651081081644
304,jot.co,provided_yielded,1.4054651081081644
304,jot.co,portion,1.4054651081081644
304,jot.co,according_recipe,1.4054651081081644
304,jot.co,tweak,1.4054651081081644
305,jot.co,change_measurement,1.4054651081081644
305,jot.co,measurement_nice,1.4054651081081644
305,jot.co,able_adjust,1.4054651081081644
305,jot.co,used_change,1.4054651081081644
305,jot.co,delicious_used,1.4054651081081644
305,jot.co,nice_able,1.4054651081081644
305,jot.co,liking_keep,1.4054651081081644
305,jot.co,flavor_strength,1.4054651081081644
306,jot.co,wait_hour,1.4054651081081644
306,jot.co,hour_cold,1.4054651081081644
307,jot.co,taste_pure,1.4054651081081644
307,jot.co,pure_amazing,1.4054651081081644
307,jot.co,dessert_creation,1.4054651081081644
307,jot.co,creation,1.4054651081081644
307,jot.co,latte_dessert,1.4054651081081644
308,jot.co,added_protien,1.4054651081081644
308,jot.co,latte_added,1.4054651081081644
308,jot.co,blended_ice,1.4054651081081644
308,jot.co,shake_blended,1.4054651081081644
308,jot.co,quick_make,1.4054651081081644
308,jot.co,frappucino_treat,1.4054651081081644
308,jot.co,upset,1.4054651081081644
308,jot.co,protien_shake,1.4054651081081644
308,jot.co,yummy_frappucino,1.4054651081081644
308,jot.co,ice_yummy,1.4054651081081644
308,jot.co,blended,1.4054651081081644
308,jot.co,make_made,1.4054651081081644
308,jot.co,protien,1.4054651081081644
308,jot.co,usually_upset,1.4054651081081644
308,jot.co,upset_stomach,1.4054651081081644
308,jot.co,stomach_coffee,1.4054651081081644
308,jot.co,frappucino,1.4054651081081644
308,jot.co,super_quick,1.4054651081081644
308,jot.co,treat_hooked,1.4054651081081644
309,jot.co,rest_water,1.4054651081081644
309,jot.co,amazing_sure,1.4054651081081644
309,jot.co,literally_morning,1.4054651081081644
309,jot.co,morning_ritual,1.4054651081081644
309,jot.co,water_amazing,1.4054651081081644
309,jot.co,milk_rest,1.4054651081081644
309,jot.co,ritual_add,1.4054651081081644
309,jot.co,without_literally,1.4054651081081644
309,jot.co,rest,1.4054651081081644
309,jot.co,go_without,1.4054651081081644
309,jot.co,caramel_milk,1.4054651081081644
309,jot.co,ice_caramel,1.4054651081081644
310,jot.co,palate_used,1.4054651081081644
310,jot.co,could_expensive,1.4054651081081644
310,jot.co,type_use,1.4054651081081644
310,jot.co,altenative,1.4054651081081644
310,jot.co,punch_achieve,1.4054651081081644
310,jot.co,soft_stomach,1.4054651081081644
310,jot.co,lot_coffee,1.4054651081081644
310,jot.co,altenative_coffee,1.4054651081081644
310,jot.co,coffee_espresso,1.4054651081081644
310,jot.co,use_lot,1.4054651081081644
310,jot.co,achieve_dark,1.4054651081081644
310,jot.co,stomach_palate,1.4054651081081644
310,jot.co,punch,1.4054651081081644
310,jot.co,italian_espresso,1.4054651081081644
310,jot.co,achieve,1.4054651081081644
310,jot.co,palate,1.4054651081081644
310,jot.co,espresso_type,1.4054651081081644
310,jot.co,espresso_punch,1.4054651081081644
310,jot.co,used_italian,1.4054651081081644
310,jot.co,expensive_altenative,1.4054651081081644
310,jot.co,dark_coffee,1.4054651081081644
311,jot.co,friend_seemed,1.4054651081081644
311,jot.co,le_visit,1.4054651081081644
311,jot.co,worth_try,1.4054651081081644
311,jot.co,visit_local,1.4054651081081644
311,jot.co,ice_save,1.4054651081081644
311,jot.co,money_le,1.4054651081081644
311,jot.co,cup_iced,1.4054651081081644
311,jot.co,shop_recommended,1.4054651081081644
311,jot.co,seemed_worth,1.4054651081081644
311,jot.co,water_ice,1.4054651081081644
311,jot.co,work_taste,1.4054651081081644
311,jot.co,refreshing_mixed,1.4054651081081644
311,jot.co,help_make,1.4054651081081644
311,jot.co,coffee_refreshing,1.4054651081081644
311,jot.co,mixed_water,1.4054651081081644
311,jot.co,coffee_rush,1.4054651081081644
311,jot.co,rush_work,1.4054651081081644
312,jot.co,personally_huge,1.4054651081081644
312,jot.co,fan_flavor,1.4054651081081644
313,jot.co,yogurt,1.4054651081081644
313,jot.co,greek,1.4054651081081644
313,jot.co,greek_yogurt,1.4054651081081644
313,jot.co,add_greek,1.4054651081081644
314,jot.co,latte_yummy,1.4054651081081644
314,jot.co,make_experience,1.4054651081081644
314,jot.co,easy_coffee,1.4054651081081644
314,jot.co,coffee_person,1.4054651081081644
314,jot.co,milk_iced,1.4054651081081644
314,jot.co,fun_fast,1.4054651081081644
314,jot.co,tried_almond,1.4054651081081644
314,jot.co,plain_hot,1.4054651081081644
314,jot.co,plain,1.4054651081081644
314,jot.co,experience_fun,1.4054651081081644
314,jot.co,person_tried,1.4054651081081644
314,jot.co,yummy_plain,1.4054651081081644
315,jot.co,morning_mix,1.4054651081081644
315,jot.co,low_fat,1.4054651081081644
315,jot.co,ever_low,1.4054651081081644
315,jot.co,mix_mine,1.4054651081081644
315,jot.co,mine_ounce,1.4054651081081644
315,jot.co,low_carb,1.4054651081081644
315,jot.co,ounce_almond,1.4054651081081644
315,jot.co,forward_every,1.4054651081081644
315,jot.co,latte_ever,1.4054651081081644
315,jot.co,fat,1.4054651081081644
315,jot.co,carb,1.4054651081081644
315,jot.co,fat_low,1.4054651081081644
315,jot.co,low,1.4054651081081644
316,jot.co,flavor_enough,1.4054651081081644
316,jot.co,sweetener_flavor,1.4054651081081644
316,jot.co,need_sweetener,1.4054651081081644
316,jot.co,easy_need,1.4054651081081644
317,jot.co,prep_really,1.4054651081081644
317,jot.co,coffee_prep,1.4054651081081644
317,jot.co,away_made,1.4054651081081644
317,jot.co,took_space,1.4054651081081644
317,jot.co,week_away,1.4054651081081644
317,jot.co,worked_week,1.4054651081081644
317,jot.co,space_bag,1.4054651081081644
317,jot.co,going_another,1.4054651081081644
317,jot.co,bag_taste,1.4054651081081644
317,jot.co,another_camping,1.4054651081081644
317,jot.co,sure_heated,1.4054651081081644
317,jot.co,heated_going,1.4054651081081644
317,jot.co,milk_tried,1.4054651081081644
317,jot.co,heated,1.4054651081081644
317,jot.co,taste_oat,1.4054651081081644
317,jot.co,fast_took,1.4054651081081644
317,jot.co,really_fast,1.4054651081081644
317,jot.co,cold_sure,1.4054651081081644
318,jot.co,press_found,1.4054651081081644
318,jot.co,jolt_energy,1.4054651081081644
318,jot.co,nice_jolt,1.4054651081081644
318,jot.co,clean_involved,1.4054651081081644
318,jot.co,taste_nice,1.4054651081081644
318,jot.co,energy_start,1.4054651081081644
318,jot.co,cleaning,1.4054651081081644
318,jot.co,cleaning_french,1.4054651081081644
318,jot.co,minute_cleaning,1.4054651081081644
318,jot.co,involved,1.4054651081081644
318,jot.co,start_morning,1.4054651081081644
318,jot.co,involved_spending,1.4054651081081644
318,jot.co,morning_clean,1.4054651081081644
318,jot.co,spending_minute,1.4054651081081644
319,jot.co,add_small,1.4054651081081644
319,jot.co,amount_creamer,1.4054651081081644
319,jot.co,creamer_chef,1.4054651081081644
319,jot.co,kiss,1.4054651081081644
319,jot.co,deep_flavor,1.4054651081081644
319,jot.co,coffee_deep,1.4054651081081644
319,jot.co,stuff_making,1.4054651081081644
319,jot.co,deep,1.4054651081081644
319,jot.co,small_amount,1.4054651081081644
319,jot.co,flavor_water,1.4054651081081644
320,jot.co,pricey_happy,1.4054651081081644
320,jot.co,amount_concentrate,1.4054651081081644
320,jot.co,adjust_amount,1.4054651081081644
320,jot.co,use_strength,1.4054651081081644
320,jot.co,smooth_adjust,1.4054651081081644
320,jot.co,concentrate_use,1.4054651081081644
320,jot.co,happy_flavor,1.4054651081081644
321,jot.co,add_next,1.4054651081081644
321,jot.co,intoxicating_hint,1.4054651081081644
321,jot.co,aroma_jot,1.4054651081081644
321,jot.co,next_batch,1.4054651081081644
321,jot.co,brownie,1.4054651081081644
321,jot.co,wait_add,1.4054651081081644
321,jot.co,intoxicating,1.4054651081081644
321,jot.co,coffee_wait,1.4054651081081644
321,jot.co,jot_intoxicating,1.4054651081081644
321,jot.co,hint_chocolate,1.4054651081081644
321,jot.co,chocolate_jot,1.4054651081081644
321,jot.co,batch_brownie,1.4054651081081644
322,jot.co,piece_drink,1.4054651081081644
322,jot.co,would_shot,1.4054651081081644
322,jot.co,drink_quarter,1.4054651081081644
322,jot.co,quite_expensive,1.4054651081081644
322,jot.co,thought_tasted,1.4054651081081644
322,jot.co,pod_already,1.4054651081081644
322,jot.co,value_piece,1.4054651081081644
322,jot.co,expensive_nespresso,1.4054651081081644
322,jot.co,piece,1.4054651081081644
322,jot.co,shot_espresso,1.4054651081081644
322,jot.co,would_expensive,1.4054651081081644
322,jot.co,struggle_value,1.4054651081081644
322,jot.co,tasted_struggle,1.4054651081081644
322,jot.co,already_quite,1.4054651081081644
322,jot.co,espresso_would,1.4054651081081644
322,jot.co,nespresso_pod,1.4054651081081644
322,jot.co,struggle,1.4054651081081644
323,jot.co,stuff_awesome,1.4054651081081644
323,jot.co,bye_starbucks,1.4054651081081644
323,jot.co,bye,1.4054651081081644
323,jot.co,awesome_bye,1.4054651081081644
324,jot.co,frozen,1.4054651081081644
324,jot.co,experience_point,1.4054651081081644
324,jot.co,package_came,1.4054651081081644
324,jot.co,came_unboxing,1.4054651081081644
324,jot.co,loved_package,1.4054651081081644
324,jot.co,taste_loved,1.4054651081081644
324,jot.co,unboxing_experience,1.4054651081081644
324,jot.co,frozen_coffee,1.4054651081081644
324,jot.co,unboxing,1.4054651081081644
324,jot.co,shake_frozen,1.4054651081081644
325,jot.co,coffee_half,1.4054651081081644
325,jot.co,require_dish,1.4054651081081644
325,jot.co,make_require,1.4054651081081644
325,jot.co,dish_jot,1.4054651081081644
325,jot.co,half_time,1.4054651081081644
325,jot.co,highly_friend,1.4054651081081644
325,jot.co,delicious_strong,1.4054651081081644
325,jot.co,require,1.4054651081081644
325,jot.co,husband_able,1.4054651081081644
325,jot.co,jot_would,1.4054651081081644
326,jot.co,ton_money,1.4054651081081644
326,jot.co,concentrate_save,1.4054651081081644
326,jot.co,artificial_coffee,1.4054651081081644
326,jot.co,artificial,1.4054651081081644
326,jot.co,taste_artificial,1.4054651081081644
327,jot.co,convenience_point,1.4054651081081644
328,jot.co,die_coffee,1.4054651081081644
328,jot.co,quality_dark,1.4054651081081644
328,jot.co,mass_thank,1.4054651081081644
328,jot.co,par,1.4054651081081644
328,jot.co,available_sub,1.4054651081081644
328,jot.co,make_commercially,1.4054651081081644
328,jot.co,sub,1.4054651081081644
328,jot.co,make_per,1.4054651081081644
328,jot.co,mass,1.4054651081081644
328,jot.co,par_jot,1.4054651081081644
328,jot.co,repeat_sure,1.4054651081081644
328,jot.co,commercially,1.4054651081081644
328,jot.co,serving_instead,1.4054651081081644
328,jot.co,instead_mass,1.4054651081081644
328,jot.co,brew_make,1.4054651081081644
328,jot.co,commercially_available,1.4054651081081644
328,jot.co,convenient_able,1.4054651081081644
328,jot.co,thank_repeat,1.4054651081081644
328,jot.co,sub_par,1.4054651081081644
328,jot.co,dark_rich,1.4054651081081644
328,jot.co,die,1.4054651081081644
329,jot.co,phenomenal_taste,1.4054651081081644
329,jot.co,ever_phenomenal,1.4054651081081644
330,jot.co,friend_house,1.4054651081081644
330,jot.co,time_froth,1.4054651081081644
330,jot.co,thanks_tasting,1.4054651081081644
330,jot.co,loved_one,1.4054651081081644
330,jot.co,froth_cinnamon,1.4054651081081644
330,jot.co,cinnamon_cappuccino,1.4054651081081644
330,jot.co,well_friend,1.4054651081081644
330,jot.co,coffee_long,1.4054651081081644
330,jot.co,cappuccino_thanks,1.4054651081081644
330,jot.co,cinnamon,1.4054651081081644
330,jot.co,house_loved,1.4054651081081644
331,jot.co,polarizing,1.4054651081081644
331,jot.co,potentially_polarizing,1.4054651081081644
331,jot.co,could_potentially,1.4054651081081644
331,jot.co,potentially,1.4054651081081644
331,jot.co,wanted_drink,1.4054651081081644
331,jot.co,bought_wanted,1.4054651081081644
331,jot.co,getting_warm,1.4054651081081644
331,jot.co,disappoint_strong,1.4054651081081644
331,jot.co,warm_disappoint,1.4054651081081644
331,jot.co,brew_getting,1.4054651081081644
331,jot.co,flavor_could,1.4054651081081644
332,jot.co,amazing_alternative,1.4054651081081644
332,jot.co,cup_last,1.4054651081081644
332,jot.co,coffee_need,1.4054651081081644
332,jot.co,alternative_instant,1.4054651081081644
332,jot.co,time_fridge,1.4054651081081644
333,jot.co,sure_make,1.4054651081081644
333,jot.co,coffee_protein,1.4054651081081644
333,jot.co,coffee_americano,1.4054651081081644
333,jot.co,actually_sure,1.4054651081081644
333,jot.co,morning_bulletproof,1.4054651081081644
333,jot.co,protein_powder,1.4054651081081644
333,jot.co,thing_make,1.4054651081081644
333,jot.co,americano_thing,1.4054651081081644
333,jot.co,bulletproof_iced,1.4054651081081644
334,jot.co,believe_gone,1.4054651081081644
334,jot.co,try_morning,1.4054651081081644
334,jot.co,smooth_watered,1.4054651081081644
334,jot.co,heaven,1.4054651081081644
334,jot.co,wave,1.4054651081081644
334,jot.co,late_last,1.4054651081081644
334,jot.co,crowd,1.4054651081081644
334,jot.co,watered_iced,1.4054651081081644
334,jot.co,degree_minnesota,1.4054651081081644
334,jot.co,could_wait,1.4054651081081644
334,jot.co,night_could,1.4054651081081644
334,jot.co,gone_coffee,1.4054651081081644
334,jot.co,coffee_life,1.4054651081081644
334,jot.co,crowd_desired,1.4054651081081644
334,jot.co,life_late,1.4054651081081644
334,jot.co,degree,1.4054651081081644
334,jot.co,wave_coffee,1.4054651081081644
334,jot.co,coffee_degree,1.4054651081081644
334,jot.co,coffee_heaven,1.4054651081081644
334,jot.co,middle,1.4054651081081644
334,jot.co,coffee_crowd,1.4054651081081644
334,jot.co,strength_believe,1.4054651081081644
334,jot.co,minnesota,1.4054651081081644
334,jot.co,make_make,1.4054651081081644
334,jot.co,minnesota_middle,1.4054651081081644
334,jot.co,heat_wave,1.4054651081081644
334,jot.co,middle_heat,1.4054651081081644
334,jot.co,last_night,1.4054651081081644
335,jot.co,convenient_every,1.4054651081081644
335,jot.co,moment,1.4054651081081644
335,jot.co,bet,1.4054651081081644
335,jot.co,paced_society,1.4054651081081644
335,jot.co,liking_add,1.4054651081081644
335,jot.co,easy_juice,1.4054651081081644
335,jot.co,bud,1.4054651081081644
335,jot.co,moment_quick,1.4054651081081644
335,jot.co,squeeze,1.4054651081081644
335,jot.co,fast_paced,1.4054651081081644
335,jot.co,take_word,1.4054651081081644
335,jot.co,suit_weather,1.4054651081081644
335,jot.co,actualizing,1.4054651081081644
335,jot.co,bud_alter,1.4054651081081644
335,jot.co,bet_approve,1.4054651081081644
335,jot.co,tasteful,1.4054651081081644
335,jot.co,full_impactful,1.4054651081081644
335,jot.co,actualizing_moment,1.4054651081081644
335,jot.co,alter_flavor,1.4054651081081644
335,jot.co,worth_squeeze,1.4054651081081644
335,jot.co,society_work,1.4054651081081644
335,jot.co,every_taste,1.4054651081081644
335,jot.co,try_bet,1.4054651081081644
335,jot.co,moment_convenient,1.4054651081081644
335,jot.co,juice,1.4054651081081644
335,jot.co,weather_moment,1.4054651081081644
335,jot.co,rich_tasteful,1.4054651081081644
335,jot.co,society,1.4054651081081644
335,jot.co,busy_fast,1.4054651081081644
335,jot.co,squeeze_hot,1.4054651081081644
335,jot.co,self_actualizing,1.4054651081081644
335,jot.co,juice_worth,1.4054651081081644
335,jot.co,impactful,1.4054651081081644
335,jot.co,add_spoon,1.4054651081081644
335,jot.co,family_self,1.4054651081081644
335,jot.co,paced,1.4054651081081644
335,jot.co,taste_bud,1.4054651081081644
335,jot.co,suit,1.4054651081081644
335,jot.co,impactful_rich,1.4054651081081644
335,jot.co,approve,1.4054651081081644
335,jot.co,cold_suit,1.4054651081081644
335,jot.co,tasteful_take,1.4054651081081644
335,jot.co,flavor_liking,1.4054651081081644
335,jot.co,word_try,1.4054651081081644
335,jot.co,work_family,1.4054651081081644
336,jot.co,concentrate_absolute,1.4054651081081644
336,jot.co,absolute,1.4054651081081644
336,jot.co,killing_bird,1.4054651081081644
336,jot.co,bird_basically,1.4054651081081644
336,jot.co,several_coffee,1.4054651081081644
336,jot.co,killing,1.4054651081081644
336,jot.co,drink_killing,1.4054651081081644
336,jot.co,bird,1.4054651081081644
337,jot.co,fly,1.4054651081081644
337,jot.co,life_fly,1.4054651081081644
337,jot.co,live_life,1.4054651081081644
337,jot.co,fly_easy,1.4054651081081644
337,jot.co,stuff_live,1.4054651081081644
338,jot.co,impressed_add,1.4054651081081644
338,jot.co,probably_cup,1.4054651081081644
338,jot.co,done_probably,1.4054651081081644
338,jot.co,time_done,1.4054651081081644
338,jot.co,add_tea,1.4054651081081644
338,jot.co,tea_spoon,1.4054651081081644
338,jot.co,would_impressed,1.4054651081081644
338,jot.co,spoon_time,1.4054651081081644
340,jot.co,trip_camping,1.4054651081081644
340,jot.co,brew_despite,1.4054651081081644
340,jot.co,little_convenient,1.4054651081081644
340,jot.co,fantastic_coffee,1.4054651081081644
340,jot.co,coffee_jitter,1.4054651081081644
340,jot.co,going_lot,1.4054651081081644
340,jot.co,lot_road,1.4054651081081644
340,jot.co,second_flavor,1.4054651081081644
340,jot.co,despite_super,1.4054651081081644
340,jot.co,milk_fantastic,1.4054651081081644
340,jot.co,anxiety_absolutely,1.4054651081081644
340,jot.co,flavor_much,1.4054651081081644
340,jot.co,shop_cold,1.4054651081081644
340,jot.co,trip_summer,1.4054651081081644
340,jot.co,convenient_mix,1.4054651081081644
340,jot.co,summer_little,1.4054651081081644
340,jot.co,buying_hooked,1.4054651081081644
340,jot.co,despite,1.4054651081081644
340,jot.co,expected_coffee,1.4054651081081644
340,jot.co,absolutely_buying,1.4054651081081644
340,jot.co,milk_oat,1.4054651081081644
340,jot.co,jitter_anxiety,1.4054651081081644
341,jot.co,concerned,1.4054651081081644
341,jot.co,suggestion,1.4054651081081644
341,jot.co,flavor_tasted,1.4054651081081644
341,jot.co,suggestion_made,1.4054651081081644
341,jot.co,smooth_concerned,1.4054651081081644
341,jot.co,followed_direction,1.4054651081081644
341,jot.co,bitterness_flavor,1.4054651081081644
341,jot.co,tasted_coffee,1.4054651081081644
341,jot.co,case_followed,1.4054651081081644
341,jot.co,concentrate_case,1.4054651081081644
341,jot.co,serving_suggestion,1.4054651081081644
341,jot.co,concerned_bitterness,1.4054651081081644
341,jot.co,direction_serving,1.4054651081081644
341,jot.co,made_glass,1.4054651081081644
341,jot.co,glass_iced,1.4054651081081644
341,jot.co,followed,1.4054651081081644
342,jot.co,tasting_instant,1.4054651081081644
342,jot.co,quickest_one,1.4054651081081644
342,jot.co,continue_buying,1.4054651081081644
342,jot.co,instant_type,1.4054651081081644
342,jot.co,easy_quickest,1.4054651081081644
342,jot.co,ever_continue,1.4054651081081644
344,jot.co,taste_able,1.4054651081081644
344,jot.co,cold_whipped,1.4054651081081644
344,jot.co,whipped,1.4054651081081644
345,jot.co,loved_easy,1.4054651081081644
346,jot.co,amazing_smooth,1.4054651081081644
347,jot.co,endless_possibility,1.4054651081081644
347,jot.co,smoothie_chef,1.4054651081081644
347,jot.co,parent_athlete,1.4054651081081644
347,jot.co,tried_fact,1.4054651081081644
347,jot.co,athlete,1.4054651081081644
347,jot.co,well_endless,1.4054651081081644
347,jot.co,nothing_market,1.4054651081081644
347,jot.co,baker_well,1.4054651081081644
347,jot.co,athlete_smoothie,1.4054651081081644
347,jot.co,fact_nothing,1.4054651081081644
347,jot.co,possibility_little,1.4054651081081644
347,jot.co,highest,1.4054651081081644
347,jot.co,highest_quality,1.4054651081081644
347,jot.co,lover_parent,1.4054651081081644
347,jot.co,parent,1.4054651081081644
347,jot.co,chef_baker,1.4054651081081644
347,jot.co,joy,1.4054651081081644
347,jot.co,baker,1.4054651081081644
347,jot.co,little_joy,1.4054651081081644
347,jot.co,quality_concentrated,1.4054651081081644
348,jot.co,protective_impressive,1.4054651081081644
348,jot.co,pack_powerful,1.4054651081081644
348,jot.co,taste_small,1.4054651081081644
348,jot.co,packaging_pleased,1.4054651081081644
348,jot.co,powerful_taste,1.4054651081081644
348,jot.co,impressive_packaging,1.4054651081081644
348,jot.co,come_protective,1.4054651081081644
348,jot.co,pleased_pack,1.4054651081081644
349,jot.co,already_finished,1.4054651081081644
349,jot.co,finished_one,1.4054651081081644
349,jot.co,amazing_delicious,1.4054651081081644
349,jot.co,second_stuff,1.4054651081081644
349,jot.co,finished,1.4054651081081644
349,jot.co,one_second,1.4054651081081644
350,jot.co,chill_purchasing,1.4054651081081644
350,jot.co,chill,1.4054651081081644
350,jot.co,latte_make,1.4054651081081644
350,jot.co,acidity_bitterness,1.4054651081081644
350,jot.co,fast_afternoon,1.4054651081081644
350,jot.co,earlier_chill,1.4054651081081644
350,jot.co,earlier,1.4054651081081644
350,jot.co,afternoon_iced,1.4054651081081644
350,jot.co,coffee_earlier,1.4054651081081644
350,jot.co,taste_acidity,1.4054651081081644
350,jot.co,bitterness_fast,1.4054651081081644
352,jot.co,add_drink,1.4054651081081644
352,jot.co,blend_add,1.4054651081081644
352,jot.co,drink_alone,1.4054651081081644
352,jot.co,convenient_blend,1.4054651081081644
354,jot.co,coffee_quality,1.4054651081081644
354,jot.co,absolutely_perfect,1.4054651081081644
354,jot.co,quality_convenience,1.4054651081081644
355,jot.co,would_buying,1.4054651081081644
355,jot.co,taste_first,1.4054651081081644
355,jot.co,well_taste,1.4054651081081644
355,jot.co,coffee_flavorful,1.4054651081081644
355,jot.co,flavorful_would,1.4054651081081644
356,jot.co,café,1.4054651081081644
356,jot.co,buy_add,1.4054651081081644
356,jot.co,mom_love,1.4054651081081644
356,jot.co,una_cucharada,1.4054651081081644
356,jot.co,juro,1.4054651081081644
356,jot.co,spread_word,1.4054651081081644
356,jot.co,todos,1.4054651081081644
356,jot.co,vainilla_juro,1.4054651081081644
356,jot.co,este_café,1.4054651081081644
356,jot.co,toma_menos,1.4054651081081644
356,jot.co,todos_coffee,1.4054651081081644
356,jot.co,para,1.4054651081081644
356,jot.co,está_sabroso,1.4054651081081644
356,jot.co,café_jot,1.4054651081081644
356,jot.co,encanta_que,1.4054651081081644
356,jot.co,spanish,1.4054651081081644
356,jot.co,go_fan,1.4054651081081644
356,jot.co,frío,1.4054651081081644
356,jot.co,jot_frío,1.4054651081081644
356,jot.co,se,1.4054651081081644
356,jot.co,del,1.4054651081081644
356,jot.co,mi_personalmente,1.4054651081081644
356,jot.co,spread,1.4054651081081644
356,jot.co,estar,1.4054651081081644
356,jot.co,te_gusta,1.4054651081081644
356,jot.co,needed_write,1.4054651081081644
356,jot.co,favorite_vanilla,1.4054651081081644
356,jot.co,del_helado,1.4054651081081644
356,jot.co,hielos_mi,1.4054651081081644
356,jot.co,frío_con,1.4054651081081644
356,jot.co,ponle,1.4054651081081644
356,jot.co,toma,1.4054651081081644
356,jot.co,spanish_spread,1.4054651081081644
356,jot.co,de_café,1.4054651081081644
356,jot.co,el_helado,1.4054651081081644
356,jot.co,cucharada_de,1.4054651081081644
356,jot.co,lo,1.4054651081081644
356,jot.co,este,1.4054651081081644
356,jot.co,min_para,1.4054651081081644
356,jot.co,vainilla,1.4054651081081644
356,jot.co,mostly_take,1.4054651081081644
356,jot.co,su_café,1.4054651081081644
356,jot.co,delicious_needed,1.4054651081081644
356,jot.co,cream_buy,1.4054651081081644
356,jot.co,de_min,1.4054651081081644
356,jot.co,que_va,1.4054651081081644
356,jot.co,helado,1.4054651081081644
356,jot.co,mi_mamá,1.4054651081081644
356,jot.co,café_si,1.4054651081081644
356,jot.co,mamá_encanta,1.4054651081081644
356,jot.co,recomiendo,1.4054651081081644
356,jot.co,write_spanish,1.4054651081081644
356,jot.co,le_min,1.4054651081081644
356,jot.co,decepcionado,1.4054651081081644
356,jot.co,estar_decepcionado,1.4054651081081644
356,jot.co,hot_mostly,1.4054651081081644
356,jot.co,min_make,1.4054651081081644
356,jot.co,jot_enzima,1.4054651081081644
356,jot.co,va_estar,1.4054651081081644
356,jot.co,está,1.4054651081081644
356,jot.co,gusta_el,1.4054651081081644
356,jot.co,que_lo,1.4054651081081644
356,jot.co,recomiendo_todos,1.4054651081081644
356,jot.co,helado_de,1.4054651081081644
356,jot.co,menos_de,1.4054651081081644
356,jot.co,una,1.4054651081081644
356,jot.co,cucharada,1.4054651081081644
356,jot.co,si_te,1.4054651081081644
356,jot.co,ponle_una,1.4054651081081644
356,jot.co,el_café,1.4054651081081644
356,jot.co,de_vainilla,1.4054651081081644
356,jot.co,menos,1.4054651081081644
356,jot.co,te,1.4054651081081644
356,jot.co,se_lo,1.4054651081081644
356,jot.co,con_hielos,1.4054651081081644
356,jot.co,coffee_mom,1.4054651081081644
356,jot.co,para_hacerse,1.4054651081081644
356,jot.co,gusta,1.4054651081081644
356,jot.co,personalmente_gusta,1.4054651081081644
356,jot.co,mamá,1.4054651081081644
356,jot.co,sabroso_mi,1.4054651081081644
356,jot.co,hielos,1.4054651081081644
356,jot.co,encanta,1.4054651081081644
356,jot.co,su,1.4054651081081644
356,jot.co,lo_recomiendo,1.4054651081081644
356,jot.co,tablespoon_favorite,1.4054651081081644
356,jot.co,el,1.4054651081081644
356,jot.co,café_lo,1.4054651081081644
356,jot.co,lo_ponle,1.4054651081081644
356,jot.co,enzima_del,1.4054651081081644
356,jot.co,enzima,1.4054651081081644
356,jot.co,café_está,1.4054651081081644
356,jot.co,personalmente,1.4054651081081644
356,jot.co,decepcionado_se,1.4054651081081644
356,jot.co,sabroso,1.4054651081081644
356,jot.co,va,1.4054651081081644
356,jot.co,juro_que,1.4054651081081644
356,jot.co,hacerse_su,1.4054651081081644
356,jot.co,cream_enjoy,1.4054651081081644
356,jot.co,take_u,1.4054651081081644
356,jot.co,u_le,1.4054651081081644
356,jot.co,lo_toma,1.4054651081081644
356,jot.co,word_cold,1.4054651081081644
356,jot.co,hacerse,1.4054651081081644
356,jot.co,que,1.4054651081081644
356,jot.co,mi,1.4054651081081644
357,jot.co,much_hot,1.4054651081081644
357,jot.co,perfect_making,1.4054651081081644
358,jot.co,slightly,1.4054651081081644
358,jot.co,going_without,1.4054651081081644
358,jot.co,bitter_nothing,1.4054651081081644
358,jot.co,without_jitter,1.4054651081081644
358,jot.co,slightly_bitter,1.4054651081081644
358,jot.co,jitter_slightly,1.4054651081081644
358,jot.co,little_cream,1.4054651081081644
358,jot.co,cream_fix,1.4054651081081644
358,jot.co,nothing_little,1.4054651081081644
359,jot.co,urge,1.4054651081081644
359,jot.co,afternoon_cup,1.4054651081081644
359,jot.co,could_resist,1.4054651081081644
359,jot.co,looking_try,1.4054651081081644
359,jot.co,blend_brand,1.4054651081081644
359,jot.co,resist,1.4054651081081644
359,jot.co,taken,1.4054651081081644
359,jot.co,brew_completely,1.4054651081081644
359,jot.co,completely_taken,1.4054651081081644
359,jot.co,highly_jot,1.4054651081081644
359,jot.co,coffee_beat,1.4054651081081644
359,jot.co,resist_urge,1.4054651081081644
