,brand_name,unibi_word,counts
4439,Athletic Greens,preferable_regular,1
4440,Athletic Greens,preferred,1
4441,Athletic Greens,preferred_unsweetened,1
4442,Athletic Greens,premium_jar,1
4443,Athletic Greens,premium_price,1
4444,Athletic Greens,prepare,1
4445,Athletic Greens,prepare_serving,1
4446,Athletic Greens,prepared,1
4447,Athletic Greens,prepared_le,1
4448,Athletic Greens,pretty_awful,1
4449,Athletic Greens,pretty_consistently,1
4450,Athletic Greens,pretty_disappointed,1
4451,Athletic Greens,pretty_disappointing,1
4452,Athletic Greens,pretty_gritty,1
4453,Athletic Greens,pretty_point,1
4454,Athletic Greens,pretty_well,1
4455,Athletic Greens,pretty_’,1
4456,Athletic Greens,prevent,1
4457,Athletic Greens,prevent_many,1
4458,Athletic Greens,prevented,1
4459,Athletic Greens,prevented_taking,1
4460,Athletic Greens,price_ab,1
4461,Athletic Greens,price_actually,1
4462,Athletic Greens,price_astronomical,1
4463,Athletic Greens,price_benefit—there,1
4464,Athletic Greens,price_cancelled,1
4465,Athletic Greens,price_charging,1
4466,Athletic Greens,price_cost,1
4467,Athletic Greens,price_debating,1
4468,Athletic Greens,price_especially,1
4469,Athletic Greens,price_expensive,1
4470,Athletic Greens,price_gave,1
4471,Athletic Greens,price_handle,1
4472,Athletic Greens,price_high,1
4473,Athletic Greens,price_insane,1
4474,Athletic Greens,price_le,1
4475,Athletic Greens,price_leveled,1
4476,Athletic Greens,price_likely,1
4477,Athletic Greens,price_make,1
4478,Athletic Greens,price_monthly,1
4479,Athletic Greens,price_packaged,1
4480,Athletic Greens,price_paid,1
4481,Athletic Greens,price_ridiculous,1
4482,Athletic Greens,price_similar,1
4483,Athletic Greens,price_something,1
4484,Athletic Greens,price_taking,1
4485,Athletic Greens,price_thanks,1
4486,Athletic Greens,priced_closely,1
4487,Athletic Greens,priced_le,1
4488,Athletic Greens,priced_supplement,1
4489,Athletic Greens,priced_’,1
4490,Athletic Greens,pricey_monthly,1
4491,Athletic Greens,pricey_probably,1
4492,Athletic Greens,pricey_supply,1
4493,Athletic Greens,prime,1
4494,Athletic Greens,prime_reason,1
4495,Athletic Greens,prior,1
4496,Athletic Greens,prior_taking,1
4497,Athletic Greens,priority,1
4498,Athletic Greens,priority_price,1
4499,Athletic Greens,pro_h,1
4500,Athletic Greens,pro_taste,1
4501,Athletic Greens,probably_additionally,1
4502,Athletic Greens,probably_cancel,1
4503,Athletic Greens,probably_could,1
4504,Athletic Greens,probably_discontinue,1
4505,Athletic Greens,probably_healthier,1
4506,Athletic Greens,probably_much,1
4507,Athletic Greens,probably_recent,1
4508,Athletic Greens,probably_taste,1
4509,Athletic Greens,probably_three,1
4510,Athletic Greens,probably_wo,1
4511,Athletic Greens,probiotic_cost,1
4512,Athletic Greens,probiotic_may,1
4513,Athletic Greens,probiotic_vitamin,1
4514,Athletic Greens,probiotic_whatever,1
4515,Athletic Greens,problem_price,1
4516,Athletic Greens,problem_take,1
4517,Athletic Greens,problem_taste,1
4518,Athletic Greens,process_better,1
4519,Athletic Greens,process_jar,1
4520,Athletic Greens,process_run,1
4521,Athletic Greens,proclaimed,1
4522,Athletic Greens,proclaimed_least,1
4523,Athletic Greens,produce,1
4524,Athletic Greens,produce_result,1
4525,Athletic Greens,product_affordable,1
4526,Athletic Greens,product_enjoy,1
4527,Athletic Greens,product_equal/similar,1
4528,Athletic Greens,product_service,1
4529,Athletic Greens,product_superior,1
4530,Athletic Greens,product_taste,1
4531,Athletic Greens,product_two,1
4532,Athletic Greens,product_’,1
4533,Athletic Greens,program,1
4534,Athletic Greens,program_world,1
4535,Athletic Greens,prohibitive,1
4536,Athletic Greens,prohibitive_sign,1
4537,Athletic Greens,promise,1
4538,Athletic Greens,promised_benefit,1
4539,Athletic Greens,promised_canister,1
4540,Athletic Greens,promised_energy,1
4541,Athletic Greens,promised_least,1
4542,Athletic Greens,promoted,1
4543,Athletic Greens,promoted_felt,1
4544,Athletic Greens,promotional,1
4545,Athletic Greens,promotional_offer,1
4546,Athletic Greens,prop,1
4547,Athletic Greens,proper,1
4548,Athletic Greens,proper_meal,1
4549,Athletic Greens,property,1
4550,Athletic Greens,property_could,1
4551,Athletic Greens,protein,1
4552,Athletic Greens,protein_powder,1
4553,Athletic Greens,prove,1
4554,Athletic Greens,prove_health,1
4555,Athletic Greens,proved,1
4556,Athletic Greens,proved_support,1
4557,Athletic Greens,provide_similar,1
4558,Athletic Greens,provide_top,1
4559,Athletic Greens,provided_promised,1
4560,Athletic Greens,provided_water,1
4561,Athletic Greens,provides,1
4562,Athletic Greens,pull,1
4563,Athletic Greens,pull_trigger,1
4564,Athletic Greens,purchase_athleticgreens,1
4565,Athletic Greens,purchase_bloating,1
4566,Athletic Greens,purchase_cost,1
4567,Athletic Greens,purchase_create,1
4568,Athletic Greens,purchase_made,1
4569,Athletic Greens,purchase_used,1
4570,Athletic Greens,pureed,1
4571,Athletic Greens,pureed_kelp,1
4572,Athletic Greens,push,1
4573,Athletic Greens,push_throat,1
4574,Athletic Greens,pushing_daily,1
4575,Athletic Greens,pushing_find,1
4576,Athletic Greens,put_effort,1
4577,Athletic Greens,put_fridge,1
4578,Athletic Greens,put_throat,1
4579,Athletic Greens,put_together,1
4580,Athletic Greens,puzzled,1
4581,Athletic Greens,quality_entirely,1
4582,Athletic Greens,quality_multivitamin,1
4583,Athletic Greens,quality_option,1
4584,Athletic Greens,quality_overall,1
4585,Athletic Greens,quality_price,1
4586,Athletic Greens,quality_put,1
4587,Athletic Greens,quality_shaker,1
4588,Athletic Greens,quality_yet,1
4589,Athletic Greens,quality_’,1
4590,Athletic Greens,quantity,1
4591,Athletic Greens,quantity_price,1
4592,Athletic Greens,question_around,1
4593,Athletic Greens,question_scale,1
4594,Athletic Greens,quick_handle,1
4595,Athletic Greens,quick_taking,1
4596,Athletic Greens,quickly,1
4597,Athletic Greens,quite_hot,1
4598,Athletic Greens,quite_powerful,1
4599,Athletic Greens,quite_pricey,1
4600,Athletic Greens,ran,1
4601,Athletic Greens,ran_day,1
4602,Athletic Greens,rate_delivery,1
4603,Athletic Greens,rate_high,1
4604,Athletic Greens,rate_’,1
4605,Athletic Greens,rated,1
4606,Athletic Greens,rated_zero,1
4607,Athletic Greens,rather_drink,1
4608,Athletic Greens,rather_expensive,1
4609,Athletic Greens,rather_grainy,1
4610,Athletic Greens,rather_taste,1
4611,Athletic Greens,rather_tasted,1
4612,Athletic Greens,rather_unpleasant,1
4613,Athletic Greens,raved,1
4614,Athletic Greens,raved_internet,1
4615,Athletic Greens,rd_really,1
4616,Athletic Greens,reach_bottom,1
4617,Athletic Greens,reach_someone,1
4618,Athletic Greens,reached_support,1
4619,Athletic Greens,reached_via,1
4620,Athletic Greens,reaction_ignored,1
4621,Athletic Greens,reaction_training,1
4622,Athletic Greens,reactivated,1
4623,Athletic Greens,reactivated_subscription,1
4624,Athletic Greens,ready,1
4625,Athletic Greens,ready_waited,1
4626,Athletic Greens,real_change,1
4627,Athletic Greens,real_flavor,1
4628,Athletic Greens,real_tough,1
4629,Athletic Greens,realize,1
4630,Athletic Greens,realize_service,1
4631,Athletic Greens,realized,1
4632,Athletic Greens,realized_health,1
4633,Athletic Greens,really_apparent,1
4634,Athletic Greens,really_benefit,1
4635,Athletic Greens,really_better,1
4636,Athletic Greens,really_bring,1
4637,Athletic Greens,really_chalky,1
4638,Athletic Greens,really_cost,1
4639,Athletic Greens,really_decent,1
4640,Athletic Greens,really_dislike,1
4641,Athletic Greens,really_enjoyed,1
4642,Athletic Greens,really_excited,1
4643,Athletic Greens,really_grainy,1
4644,Athletic Greens,really_help,1
4645,Athletic Greens,really_impressed,1
4646,Athletic Greens,really_liked,1
4647,Athletic Greens,really_looking,1
4648,Athletic Greens,really_make,1
4649,Athletic Greens,really_notice,1
4650,Athletic Greens,really_prove,1
4651,Athletic Greens,really_really,1
4652,Athletic Greens,really_sort,1
4653,Athletic Greens,really_splurged,1
4654,Athletic Greens,really_stains/sticks,1
4655,Athletic Greens,really_stomach,1
4656,Athletic Greens,really_tried,1
4657,Athletic Greens,really_turn,1
4658,Athletic Greens,really_upset,1
4659,Athletic Greens,really_want,1
4660,Athletic Greens,really_wish,1
4661,Athletic Greens,really_work,1
4662,Athletic Greens,really_worked,1
4663,Athletic Greens,reap,1
4664,Athletic Greens,reap_benefit,1
4665,Athletic Greens,reason_although,1
4666,Athletic Greens,reason_cancelled,1
4667,Athletic Greens,reason_every,1
4668,Athletic Greens,reason_find,1
4669,Athletic Greens,reason_offer,1
4670,Athletic Greens,reason_package,1
4671,Athletic Greens,reason_priced,1
4672,Athletic Greens,reason_thinking,1
4673,Athletic Greens,reason_wo,1
4674,Athletic Greens,reason_’,1
4675,Athletic Greens,reasonable_breakfast,1
4676,Athletic Greens,reasonable_price,1
4677,Athletic Greens,receive_ceramic,1
4678,Athletic Greens,receive_container,1
4679,Athletic Greens,receive_update,1
4680,Athletic Greens,receive_welcome,1
4681,Athletic Greens,receiving_put,1
4682,Athletic Greens,receiving_stuff,1
4683,Athletic Greens,recent,1
4684,Athletic Greens,recent_memory,1
4685,Athletic Greens,recently,1
4686,Athletic Greens,recently_switched,1
4687,Athletic Greens,recipe,1
4688,Athletic Greens,recipe_already,1
4689,Athletic Greens,recommendation,1
4690,Athletic Greens,recommendation_trentandallie,1
4691,Athletic Greens,recommended_daily,1
4692,Athletic Greens,recommended_enjoyed,1
4693,Athletic Greens,recommended_strength,1
4694,Athletic Greens,recommended_time,1
4695,Athletic Greens,recovery,1
4696,Athletic Greens,recovery/overall,1
4697,Athletic Greens,recovery/overall_health,1
4698,Athletic Greens,recovery_fact,1
4699,Athletic Greens,recurring,1
4700,Athletic Greens,recurring_subscription,1
4701,Athletic Greens,reduced,1
4702,Athletic Greens,reduced_frequency,1
4703,Athletic Greens,refreshing,1
4704,Athletic Greens,refreshing_green,1
4705,Athletic Greens,refrigerated_took,1
4706,Athletic Greens,refrigerated_’,1
4707,Athletic Greens,refrigerator,1
4708,Athletic Greens,refrigerator_time,1
4709,Athletic Greens,refund,1
4710,Athletic Greens,refund_mix,1
4711,Athletic Greens,refunded,1
4712,Athletic Greens,refunded_money,1
4713,Athletic Greens,regimen,1
4714,Athletic Greens,regimen_felt,1
4715,Athletic Greens,regretting,1
4716,Athletic Greens,regretting_trying,1
4717,Athletic Greens,regular_everyday,1
4718,Athletic Greens,regular_thirty,1
4719,Athletic Greens,regular_use,1
4720,Athletic Greens,regularity,1
4721,Athletic Greens,regularity_honest,1
4722,Athletic Greens,regularly_however,1
4723,Athletic Greens,regularly_instructed,1
4724,Athletic Greens,reintroduce,1
4725,Athletic Greens,reintroduce_day,1
4726,Athletic Greens,relationship,1
4727,Athletic Greens,relationship_per,1
4728,Athletic Greens,release,1
4729,Athletic Greens,release_pack,1
4730,Athletic Greens,religiously,1
4731,Athletic Greens,religiously_month,1
4732,Athletic Greens,remaining_container,1
4733,Athletic Greens,remaining_item,1
4734,Athletic Greens,remaining_’,1
4735,Athletic Greens,remains,1
4736,Athletic Greens,remains_athletic,1
4737,Athletic Greens,remember,1
4738,Athletic Greens,remember_take,1
4739,Athletic Greens,reminded,1
4740,Athletic Greens,reminded_gullible,1
4741,Athletic Greens,remotely_felt,1
4742,Athletic Greens,remotely_taste,1
4743,Athletic Greens,renew_subscription,1
4744,Athletic Greens,renewal,1
4745,Athletic Greens,renewal_green,1
4746,Athletic Greens,renewing,1
4747,Athletic Greens,reordering_autopilot,1
4748,Athletic Greens,replacement_option,1
4749,Athletic Greens,replacement_stevia,1
4750,Athletic Greens,replacement_unfortunately,1
4751,Athletic Greens,replenish,1
4752,Athletic Greens,replenish_body,1
4753,Athletic Greens,request,1
4754,Athletic Greens,request_last,1
4755,Athletic Greens,requested,1
4756,Athletic Greens,requested_refund,1
4757,Athletic Greens,research_first,1
4758,Athletic Greens,research_try,1
4759,Athletic Greens,resent,1
4760,Athletic Greens,resent_week,1
4761,Athletic Greens,residual,1
4762,Athletic Greens,residual_content,1
4763,Athletic Greens,respond,1
4764,Athletic Greens,respond_email,1
4765,Athletic Greens,responded,1
4766,Athletic Greens,responded_late,1
4767,Athletic Greens,response,1
4768,Athletic Greens,response_absolute,1
4769,Athletic Greens,rest,1
4770,Athletic Greens,rest_year,1
4771,Athletic Greens,restocking,1
4772,Athletic Greens,restocking_fee,1
4773,Athletic Greens,restricted,1
4774,Athletic Greens,restricted_carb,1
4775,Athletic Greens,result_cost,1
4776,Athletic Greens,result_following,1
4777,Athletic Greens,result_hated,1
4778,Athletic Greens,result_keep,1
4779,Athletic Greens,result_many,1
4780,Athletic Greens,result_price,1
4781,Athletic Greens,result_taking,1
4782,Athletic Greens,result_thought,1
4783,Athletic Greens,result_tolerable,1
4784,Athletic Greens,result_”,1
4785,Athletic Greens,returned,1
4786,Athletic Greens,returned_normal,1
4787,Athletic Greens,returning,1
4788,Athletic Greens,returning_everything,1
4789,Athletic Greens,review_disappointed,1
4790,Athletic Greens,review_endorsement,1
4791,Athletic Greens,review_everyone,1
4792,Athletic Greens,review_purchase,1
4793,Athletic Greens,review_purchasing,1
4794,Athletic Greens,review_say,1
4795,Athletic Greens,review_taste,1
4796,Athletic Greens,review_typical,1
4797,Athletic Greens,review_wanted,1
4798,Athletic Greens,review_wholly,1
4799,Athletic Greens,review_’,1
4800,Athletic Greens,revoked,1
4801,Athletic Greens,revoked_submitted,1
4802,Athletic Greens,rich,1
4803,Athletic Greens,rich_whole,1
4804,Athletic Greens,ridiculous,1
4805,Athletic Greens,right_away,1
4806,Athletic Greens,right_expensive,1
4807,Athletic Greens,right_foot,1
4808,Athletic Greens,right_nothing,1
4809,Athletic Greens,right_wake,1
4810,Athletic Greens,ripoff,1
4811,Athletic Greens,roof,1
4812,Athletic Greens,roof_speaks,1
4813,Athletic Greens,room-temp,1
4814,Athletic Greens,room-temp_water,1
4815,Athletic Greens,rotten,1
4816,Athletic Greens,rotten_flint,1
4817,Athletic Greens,rotting,1
4818,Athletic Greens,rotting_apple,1
4819,Athletic Greens,round,1
4820,Athletic Greens,round_lot,1
4821,Athletic Greens,routine_big,1
4822,Athletic Greens,routine_thus,1
4823,Athletic Greens,routinely,1
4824,Athletic Greens,routinely_purchase,1
4825,Athletic Greens,row,1
4826,Athletic Greens,ruined,1
4827,Athletic Greens,ruined_taste,1
4828,Athletic Greens,run_athletic,1
4829,Athletic Greens,run_everyday,1
4830,Athletic Greens,run_something,1
4831,Athletic Greens,running,1
4832,Athletic Greens,running_trip,1
4833,Athletic Greens,sacrificing,1
4834,Athletic Greens,sacrificing_carbs,1
4835,Athletic Greens,saddened,1
4836,Athletic Greens,saddened_still,1
4837,Athletic Greens,sadly_ca,1
4838,Athletic Greens,sadly_cost,1
4839,Athletic Greens,sadly_disappointed,1
4840,Athletic Greens,sadly_utility,1
4841,Athletic Greens,sadly_waste,1
4842,Athletic Greens,said_going,1
4843,Athletic Greens,said_needed,1
4844,Athletic Greens,said_thing,1
4845,Athletic Greens,said_took,1
4846,Athletic Greens,said_“,1
4847,Athletic Greens,salt,1
4848,Athletic Greens,salt_wound,1
4849,Athletic Greens,salvage,1
4850,Athletic Greens,salvage_ha,1
4851,Athletic Greens,sand_tried,1
4852,Athletic Greens,satisfied,1
4853,Athletic Greens,savory,1
4854,Athletic Greens,savory_ingredient,1
4855,Athletic Greens,saw_difference,1
4856,Athletic Greens,saw_result,1
4857,Athletic Greens,saw_thought,1
4858,Athletic Greens,saw_visible,1
4859,Athletic Greens,saw_zero,1
4860,Athletic Greens,say_certain,1
4861,Athletic Greens,say_feel,1
4862,Athletic Greens,say_happen,1
4863,Athletic Greens,say_miracle,1
4864,Athletic Greens,say_really,1
4865,Athletic Greens,say_saw,1
4866,Athletic Greens,say_whether,1
4867,Athletic Greens,say_”,1
4868,Athletic Greens,saying,1
4869,Athletic Greens,saying_’,1
4870,Athletic Greens,scale,1
4871,Athletic Greens,scale_irrelevant,1
4872,Athletic Greens,schedule,1
4873,Athletic Greens,schedule_understanding,1
4874,Athletic Greens,scoop_athletic,1
4875,Athletic Greens,scoop_broken,1
4876,Athletic Greens,scoop_extremely,1
4877,Athletic Greens,scoop_provided,1
4878,Athletic Greens,scoop_slightly,1
4879,Athletic Greens,scoop_tiny,1
4880,Athletic Greens,scoop_without,1
4881,Athletic Greens,search,1
4882,Athletic Greens,search_image,1
4883,Athletic Greens,searching,1
4884,Athletic Greens,searching_“,1
4885,Athletic Greens,second_athletic,1
4886,Athletic Greens,second_batch,1
4887,Athletic Greens,second_expected,1
4888,Athletic Greens,second_glass,1
4889,Athletic Greens,second_packager,1
4890,Athletic Greens,second_shipped,1
4891,Athletic Greens,second_yet,1
4892,Athletic Greens,see.or,1
4893,Athletic Greens,see.or_feel,1
4894,Athletic Greens,seeing_benefit,1
4895,Athletic Greens,seeing_better,1
4896,Athletic Greens,seeing_dozen,1
4897,Athletic Greens,seem_balance,1
4898,Athletic Greens,seem_fine,1
4899,Athletic Greens,seem_product,1
4900,Athletic Greens,seem_quality,1
4901,Athletic Greens,seem_taste,1
4902,Athletic Greens,seem_tasting,1
4903,Athletic Greens,seem_worse,1
4904,Athletic Greens,seem_worth,1
4905,Athletic Greens,seemed,1
4906,Athletic Greens,seemed_’,1
4907,Athletic Greens,seems_give,1
4908,Athletic Greens,seems_healthy,1
4909,Athletic Greens,seems_sugary,1
4910,Athletic Greens,seems_support,1
4911,Athletic Greens,seems_taking,1
4912,Athletic Greens,seen_advertised,1
4913,Athletic Greens,seen_brand,1
4914,Athletic Greens,seen_last,1
4915,Athletic Greens,seen_noticeable,1
4916,Athletic Greens,seen_powder,1
4917,Athletic Greens,seen_result,1
4918,Athletic Greens,self,1
4919,Athletic Greens,self_chug,1
4920,Athletic Greens,sell,1
4921,Athletic Greens,sell_pack,1
4922,Athletic Greens,send_date,1
4923,Athletic Greens,send_oversized,1
4924,Athletic Greens,send_saddened,1
4925,Athletic Greens,sending_email,1
4926,Athletic Greens,sending_would,1
4927,Athletic Greens,sensitive_avoid,1
4928,Athletic Greens,sensitive_ingredient,1
4929,Athletic Greens,sensitive_stevia,1
4930,Athletic Greens,sent_initial,1
4931,Athletic Greens,sent_june,1
4932,Athletic Greens,sent_old,1
4933,Athletic Greens,sent_remaining,1
4934,Athletic Greens,separately,1
4935,Athletic Greens,separately_work,1
4936,Athletic Greens,seriously,1
4937,Athletic Greens,seriously_need,1
4938,Athletic Greens,service/community,1
4939,Athletic Greens,service/community_left,1
4940,Athletic Greens,service_cancel,1
4941,Athletic Greens,service_expensive,1
4942,Athletic Greens,service_fraction,1
4943,Athletic Greens,service_guy,1
4944,Athletic Greens,service_said,1
4945,Athletic Greens,service_subpar,1
4946,Athletic Greens,service_team,1
4947,Athletic Greens,service_’,1
4948,Athletic Greens,serving_annual,1
4949,Athletic Greens,serving_gross,1
4950,Athletic Greens,serving_price,1
4951,Athletic Greens,serving_really,1
4952,Athletic Greens,serving_remaining,1
4953,Athletic Greens,serving_sadly,1
4954,Athletic Greens,serving_short,1
4955,Athletic Greens,serving_tasting,1
4956,Athletic Greens,serving_week,1
4957,Athletic Greens,set_subscription,1
4958,Athletic Greens,set_well,1
4959,Athletic Greens,settle,1
4960,Athletic Greens,settle_tried,1
4961,Athletic Greens,several_month,1
4962,Athletic Greens,several_others,1
4963,Athletic Greens,several_week,1
4964,Athletic Greens,sexy,1
4965,Athletic Greens,sexy_branding,1
4966,Athletic Greens,shake_drink,1
4967,Athletic Greens,shake_every,1
4968,Athletic Greens,shake_half,1
4969,Athletic Greens,shake_mixed,1
4970,Athletic Greens,shake_stir,1
4971,Athletic Greens,shake_taste,1
4972,Athletic Greens,shake_would,1
4973,Athletic Greens,shaker_become,1
4974,Athletic Greens,shaker_cup,1
4975,Athletic Greens,shaker_junk,1
4976,Athletic Greens,shaker_little,1
4977,Athletic Greens,shaker_unusable,1
4978,Athletic Greens,shattered,1
4979,Athletic Greens,shattered_piece,1
4980,Athletic Greens,shawn,1
4981,Athletic Greens,shawn_johnson,1
4982,Athletic Greens,ship_arrive,1
4983,Athletic Greens,shipment_big,1
4984,Athletic Greens,shipment_cycling,1
4985,Athletic Greens,shipment_delivered,1
4986,Athletic Greens,shipment_earlier,1
4987,Athletic Greens,shipment_however,1
4988,Athletic Greens,shipment_late,1
4989,Athletic Greens,shipment_lost,1
4990,Athletic Greens,shipment_one,1
4991,Athletic Greens,shipment_regular,1
4992,Athletic Greens,shipment_shipped,1
4993,Athletic Greens,shipped_card,1
4994,Athletic Greens,shipped_charged,1
4995,Athletic Greens,shipped_disappointed,1
4996,Athletic Greens,shipped_finally,1
4997,Athletic Greens,shipped_ground,1
4998,Athletic Greens,shipped_sooner,1
4999,Athletic Greens,shipped_’,1
5000,Athletic Greens,shipping_annual,1
5001,Athletic Greens,shipping_come,1
5002,Athletic Greens,shipping_every,1
5003,Athletic Greens,shipping_facility,1
5004,Athletic Greens,shipping_fee,1
5005,Athletic Greens,shipping_found,1
5006,Athletic Greens,shipping_included,1
5007,Athletic Greens,shipping_management,1
5008,Athletic Greens,shipping_nearly,1
5009,Athletic Greens,shipping_order—which,1
5010,Athletic Greens,shipping_probably,1
5011,Athletic Greens,shipping_process,1
5012,Athletic Greens,shipping_schedule,1
5013,Athletic Greens,shipping_still,1
5014,Athletic Greens,shipping_super,1
5015,Athletic Greens,shipping_take,1
5016,Athletic Greens,shipping…,1
5017,Athletic Greens,shop,1
5018,Athletic Greens,shop_”,1
5019,Athletic Greens,short_everything,1
5020,Athletic Greens,short_listed,1
5021,Athletic Greens,short_’,1
5022,Athletic Greens,shortage,1
5023,Athletic Greens,shortage_serving,1
5024,Athletic Greens,show,1
5025,Athletic Greens,show_asked,1
5026,Athletic Greens,shown,1
5027,Athletic Greens,shown_ad,1
5028,Athletic Greens,sickly_sweet,1
5029,Athletic Greens,sickly_sweetness,1
5030,Athletic Greens,side,1
5031,Athletic Greens,side_effect,1
5032,Athletic Greens,sign,1
5033,Athletic Greens,sign_monthly,1
5034,Athletic Greens,significant_difference,1
5035,Athletic Greens,significant_gastro,1
5036,Athletic Greens,significant_research,1
5037,Athletic Greens,signing,1
5038,Athletic Greens,similar_better,1
5039,Athletic Greens,similar_blend,1
5040,Athletic Greens,similar_composition,1
5041,Athletic Greens,similar_health,1
5042,Athletic Greens,similar_make,1
5043,Athletic Greens,similar_rd,1
5044,Athletic Greens,simple,1
5045,Athletic Greens,simple_done,1
5046,Athletic Greens,simply_athletic,1
5047,Athletic Greens,simply_respond,1
5048,Athletic Greens,simply_terrible,1
5049,Athletic Greens,single,1
5050,Athletic Greens,single_morning,1
5051,Athletic Greens,sink,1
5052,Athletic Greens,sink_bottom,1
5053,Athletic Greens,sip,1
5054,Athletic Greens,sip_could,1
5055,Athletic Greens,sits,1
5056,Athletic Greens,sits_degree,1
5057,Athletic Greens,sitting,1
5058,Athletic Greens,sitting_shipping,1
5059,Athletic Greens,situation,1
5060,Athletic Greens,six,1
5061,Athletic Greens,six_week,1
5062,Athletic Greens,size,1
5063,Athletic Greens,size_pouch,1
5064,Athletic Greens,skim,1
5065,Athletic Greens,skim_milk,1
5066,Athletic Greens,skin_benefited,1
5067,Athletic Greens,skin_nail,1
5068,Athletic Greens,skin_sensitive,1
5069,Athletic Greens,skinny,1
5070,Athletic Greens,skinny_big,1
5071,Athletic Greens,skip,1
5072,Athletic Greens,skip_probably,1
5073,Athletic Greens,sleep,1
5074,Athletic Greens,sleep_change,1
5075,Athletic Greens,slight,1
5076,Athletic Greens,slight_difference,1
5077,Athletic Greens,slightly_masked,1
5078,Athletic Greens,slightly_smaller,1
5079,Athletic Greens,slim,1
5080,Athletic Greens,slim_long,1
5081,Athletic Greens,small,1
5082,Athletic Greens,smaller,1
5083,Athletic Greens,smaller_diameter,1
5084,Athletic Greens,smell_much,1
5085,Athletic Greens,smoothie_banana,1
5086,Athletic Greens,smoothie_drink,1
5087,Athletic Greens,smoothie_enjoy,1
5088,Athletic Greens,smoothie_flavor,1
5089,Athletic Greens,smoothie_fruit,1
5090,Athletic Greens,smoothie_gagged,1
5091,Athletic Greens,smoothie_green,1
5092,Athletic Greens,smoothie_hopefully,1
5093,Athletic Greens,smoothie_know,1
5094,Athletic Greens,smoothie_lunch,1
5095,Athletic Greens,smoothie_ruined,1
5096,Athletic Greens,smoothie_tried,1
5097,Athletic Greens,smoothie_yogurt,1
5098,Athletic Greens,smoothy_better,1
5099,Athletic Greens,smoothy_distract,1
5100,Athletic Greens,smoothy_expensive,1
5101,Athletic Greens,smoothy_hide,1
5102,Athletic Greens,smoothy_instead,1
5103,Athletic Greens,smoothy_morning,1
5104,Athletic Greens,smoothy_oatmilk-nothing,1
5105,Athletic Greens,smoothy_taking,1
5106,Athletic Greens,smoothy_trying,1
5107,Athletic Greens,sold,1
5108,Athletic Greens,sold_’,1
5109,Athletic Greens,somehow_develop,1
5110,Athletic Greens,somehow_sweet,1
5111,Athletic Greens,somehow_’,1
5112,Athletic Greens,someone_budget,1
5113,Athletic Greens,someone_crushed,1
5114,Athletic Greens,someone_know,1
5115,Athletic Greens,someone_want,1
5116,Athletic Greens,something_case,1
5117,Athletic Greens,something_force,1
5118,Athletic Greens,something_invest,1
5119,Athletic Greens,something_natural,1
5120,Athletic Greens,something_please,1
5121,Athletic Greens,something_really,1
5122,Athletic Greens,something_reasonable,1
5123,Athletic Greens,something_similar,1
5124,Athletic Greens,something_skin,1
5125,Athletic Greens,something_supposed,1
5126,Athletic Greens,something_’,1
5127,Athletic Greens,sometimes,1
5128,Athletic Greens,sometimes_open,1
5129,Athletic Greens,somewhat_comparable,1
5130,Athletic Greens,somewhat_expensive,1
5131,Athletic Greens,son_autism,1
5132,Athletic Greens,son_loved,1
5133,Athletic Greens,soon_quick,1
5134,Athletic Greens,sooner,1
5135,Athletic Greens,sooner_waited,1
5136,Athletic Greens,sorry_ag,1
5137,Athletic Greens,sorry_could,1
5138,Athletic Greens,sorry_say,1
5139,Athletic Greens,sorry_send,1
5140,Athletic Greens,sorry_taste,1
5141,Athletic Greens,sorry_tried,1
5142,Athletic Greens,sorry_wasted,1
5143,Athletic Greens,sort_impact,1
5144,Athletic Greens,sort_pineapple,1
5145,Athletic Greens,sound,1
5146,Athletic Greens,sound_would,1
5147,Athletic Greens,source,1
5148,Athletic Greens,source_daily,1
5149,Athletic Greens,speaks,1
5150,Athletic Greens,speaks_word,1
5151,Athletic Greens,special,1
5152,Athletic Greens,special_release,1
5153,Athletic Greens,specific,1
5154,Athletic Greens,specific_effect,1
5155,Athletic Greens,specifically,1
5156,Athletic Greens,specifically_shipping,1
5157,Athletic Greens,spending_bag,1
5158,Athletic Greens,spending_extra,1
5159,Athletic Greens,spending_much,1
5160,Athletic Greens,spent_lot,1
5161,Athletic Greens,spent_money,1
5162,Athletic Greens,spent_stuff,1
5163,Athletic Greens,spill_everywhere,1
5164,Athletic Greens,spill_powder,1
5165,Athletic Greens,spill_super,1
5166,Athletic Greens,spilling_lot,1
5167,Athletic Greens,spinach,1
5168,Athletic Greens,spinach_mix,1
5169,Athletic Greens,spirulina,1
5170,Athletic Greens,spirulina_supplement,1
5171,Athletic Greens,splurged,1
5172,Athletic Greens,splurged_buy,1
5173,Athletic Greens,spoon,1
5174,Athletic Greens,spoon_broke,1
5175,Athletic Greens,sport,1
5176,Athletic Greens,sport_along,1
5177,Athletic Greens,square,1
5178,Athletic Greens,square_packet,1
5179,Athletic Greens,squeeze,1
5180,Athletic Greens,squeeze_fresh,1
5181,Athletic Greens,squeezing,1
5182,Athletic Greens,squeezing_lemon,1
5183,Athletic Greens,staff,1
5184,Athletic Greens,staff_said,1
5185,Athletic Greens,staggeringly,1
5186,Athletic Greens,stains/sticks,1
5187,Athletic Greens,stand_chalky,1
