,canonical_brand_url,instagram_id,fct_date,fct_followers_count,fct_following_count,est_following_count,est_posts_count,est_followers_count,fct_posts_count,sum(comments_count),sum(likes_count)
361,hellobubble.com,12011987834,2018-09-01,,,,,,,,
362,cerave.com,2702483799947922141,2018-10-01,27905.0,4.0,2.7553816,109.79452,25796.068,122.0,,
363,lovekinship.com,2706309817806813229,2018-10-01,,,,,,,,
364,neutrogena.com,2702576867654680863,2018-10-01,464058.0,199.0,198.62303,1084.484,453098.97,1115.0,,
365,innbeautyproject.com,13337820465,2018-10-01,,,,,,,,
366,cleanandclear.com,2683864880119081946,2018-10-01,118680.0,272.0,268.19058,95.32665,117175.68,103.0,,
367,hellobubble.com,12011987834,2018-10-01,,,,,,,,
368,rosenskincare.com,2700700217578606056,2018-10-01,,,,,,,,
369,cetaphil.com,327543926,2018-10-01,33736.0,166.0,162.04776,48.205032,32643.777,55.0,28.0,1048.0
370,rosenskincare.com,2700700217578606056,2018-11-01,,,,,,,,
371,hellobubble.com,12011987834,2018-11-01,,,,,,,,
372,cleanandclear.com,2683864880119081946,2018-11-01,120790.0,292.0,280.09528,104.66333,118982.836,114.0,,
373,cerave.com,2702483799947922141,2018-11-01,30862.0,5.0,3.878788,123.41056,28331.51,137.0,,
374,innbeautyproject.com,13337820465,2018-11-01,,,,,,,,
375,neutrogena.com,2702576867654680863,2018-11-01,479535.0,200.0,199.31152,1120.7421,466317.0,1157.0,,
376,lovekinship.com,2706309817806813229,2018-11-01,,,,,,,,
377,cetaphil.com,327543926,2018-11-01,35262.0,166.0,164.02388,53.602516,33952.89,59.0,75.0,1186.0
378,innbeautyproject.com,13337820465,2018-12-01,,,,,,,,
379,lovekinship.com,2706309817806813229,2018-12-01,,,,,,,,
380,neutrogena.com,2702576867654680863,2018-12-01,486062.0,201.0,200.15576,1145.871,476189.5,1171.0,,
381,cetaphil.com,327543926,2018-12-01,37014.0,167.0,165.51195,55.301258,35483.445,57.0,101.0,2919.0
382,rosenskincare.com,2700700217578606056,2018-12-01,,,,,,,,
383,cerave.com,2702483799947922141,2018-12-01,33123.0,6.0,4.939912,137.71227,30728.426,152.0,,
384,cleanandclear.com,2683864880119081946,2018-12-01,122746.0,295.0,287.54764,114.331665,120864.42,124.0,,
385,hellobubble.com,12011987834,2018-12-01,,,,,,,,
386,neutrogena.com,2702576867654680863,2019-01-01,497627.0,201.0,200.57788,1167.9355,486908.25,1190.0,,
387,cleanandclear.com,2683864880119081946,2019-01-01,122630.0,295.0,291.27383,124.66583,121747.21,135.0,,
388,innbeautyproject.com,13337820465,2019-01-01,,,,,,,,
389,lovekinship.com,2706309817806813229,2019-01-01,,,,,,,,
390,rosenskincare.com,2700700217578606056,2019-01-01,,,,,,,,
391,cerave.com,2702483799947922141,2019-01-01,35117.0,6.0,5.4700856,153.86008,32923.25,170.0,,
392,cetaphil.com,327543926,2019-01-01,37866.0,167.0,166.25597,58.650627,36674.723,62.0,,
393,hellobubble.com,12011987834,2019-01-01,,,,,,,,
394,cleanandclear.com,2683864880119081946,2019-02-01,124458.0,300.0,295.6369,134.33292,123102.6,144.0,,
395,rosenskincare.com,2700700217578606056,2019-02-01,,,,,,,,
396,cerave.com,2702483799947922141,2019-02-01,37671.0,7.0,6.235136,168.43181,35297.414,183.0,,
397,cetaphil.com,327543926,2019-02-01,39042.0,167.0,166.62799,60.325314,37858.36,62.0,,
398,innbeautyproject.com,13337820465,2019-02-01,,,,,,,,
399,hellobubble.com,12011987834,2019-02-01,,,,,,,,
400,lovekinship.com,2706309817806813229,2019-02-01,,,,,,,,
401,neutrogena.com,2702576867654680863,2019-02-01,521182.0,203.0,201.78894,1190.4678,504045.12,1213.0,,
402,rosenskincare.com,2700700217578606056,2019-03-01,14824.0,751.0,751.0,1052.0,14824.0,1052.0,,
403,lovekinship.com,2706309817806813229,2019-03-01,,,,,,,,
404,neutrogena.com,2702576867654680863,2019-03-01,542803.0,203.0,202.39447,1213.7339,523424.06,1237.0,,
405,cerave.com,2702483799947922141,2019-03-01,40008.0,7.0,6.6175914,182.21675,37652.85,196.0,,
406,hellobubble.com,12011987834,2019-03-01,,,,,,,,
407,innbeautyproject.com,13337820465,2019-03-01,,,,,,,,
408,cleanandclear.com,2683864880119081946,2019-03-01,126350.0,305.0,300.31845,142.66646,124726.305,151.0,,
409,cetaphil.com,327543926,2019-03-01,39971.0,167.0,166.814,61.16266,38914.68,62.0,,
410,hellobubble.com,12011987834,2019-04-01,,,,,,,,
411,cleanandclear.com,2683864880119081946,2019-04-01,128146.0,328.0,314.15924,155.83322,126436.15,169.0,,
412,innbeautyproject.com,13337820465,2019-04-01,,,,,,,,
413,neutrogena.com,2702576867654680863,2019-04-01,580204.0,207.0,204.69724,1242.867,551814.0,1272.0,,
414,cerave.com,2702483799947922141,2019-04-01,46745.0,7.0,6.8088017,202.10898,42199.062,222.0,,
415,rosenskincare.com,2700700217578606056,2019-04-01,16711.0,759.0,756.3333,1082.6666,16082.0,1098.0,,
416,cetaphil.com,327543926,2019-04-01,40275.0,170.0,168.407,61.58133,39594.84,62.0,,
417,lovekinship.com,2706309817806813229,2019-04-01,,,,,,,,
418,rosenskincare.com,2700700217578606056,2019-05-01,19484.0,758.0,757.2857,1114.2858,18026.0,1138.0,,
419,cleanandclear.com,2683864880119081946,2019-05-01,128574.0,328.0,321.07962,165.41661,127505.08,175.0,,
420,hellobubble.com,12011987834,2019-05-01,,,,,,,,
421,lovekinship.com,2706309817806813229,2019-05-01,,,,,,,,
422,neutrogena.com,2702576867654680863,2019-05-01,599514.0,206.0,205.34862,1266.9335,575664.0,1291.0,,
423,cerave.com,2702483799947922141,2019-05-01,49017.0,40.0,23.404654,218.05473,45608.086,234.0,,
424,innbeautyproject.com,13337820465,2019-05-01,,,,,,,,
425,cetaphil.com,327543926,2019-05-01,40378.0,171.0,169.70349,61.790665,39986.42,62.0,79.0,1264.0
426,hellobubble.com,12011987834,2019-06-01,,,,,,,,
427,cerave.com,2702483799947922141,2019-06-01,53372.0,40.0,31.70239,232.52748,49490.07,247.0,,
428,innbeautyproject.com,13337820465,2019-06-01,,,,,,,,
429,rosenskincare.com,2700700217578606056,2019-06-01,21729.0,762.0,759.8,1150.4,20000.934,1182.0,,
430,lovekinship.com,2706309817806813229,2019-06-01,,,,,,,,
431,cetaphil.com,327543926,2019-06-01,41114.0,174.0,171.85175,59.895332,40550.21,58.0,5.0,145.0
432,cleanandclear.com,2683864880119081946,2019-06-01,128303.0,328.0,324.5398,173.70831,127904.04,182.0,,
433,neutrogena.com,2702576867654680863,2019-06-01,615035.0,204.0,204.6743,1287.4667,595349.5,1308.0,,
434,innbeautyproject.com,13337820465,2019-07-01,,,,,,,,
435,rosenskincare.com,2700700217578606056,2019-07-01,23407.0,770.0,765.0645,1183.742,21758.902,1215.0,,
436,neutrogena.com,2702576867654680863,2019-07-01,627971.0,204.0,204.33716,1304.2334,611660.25,1321.0,,
437,hellobubble.com,12011987834,2019-07-01,,,,,,,,
438,lovekinship.com,2706309817806813229,2019-07-01,,,,,,,,
439,cerave.com,2702483799947922141,2019-07-01,57357.0,54.0,42.85124,246.2638,53423.55,260.0,,
440,cetaphil.com,327543926,2019-07-01,42627.0,176.0,173.92587,59.447666,41588.605,59.0,,
441,cleanandclear.com,2683864880119081946,2019-07-01,129935.0,328.0,326.2699,180.85416,128919.516,188.0,,
442,cetaphil.com,327543926,2019-08-01,44180.0,176.0,174.96294,59.22383,42884.3,59.0,237.0,5379.0
443,neutrogena.com,2702576867654680863,2019-08-01,643752.0,207.0,205.66858,1320.6167,627706.1,1337.0,,
444,hellobubble.com,12011987834,2019-08-01,,,,,,,,
445,rosenskincare.com,2700700217578606056,2019-08-01,25114.0,815.0,790.4286,1217.9048,23463.08,1251.0,,
446,innbeautyproject.com,13337820465,2019-08-01,,,,,,,,
447,cerave.com,2702483799947922141,2019-08-01,62285.0,61.0,51.925636,263.13193,57854.285,280.0,,
448,lovekinship.com,2706309817806813229,2019-08-01,,,,,,,,
449,cleanandclear.com,2683864880119081946,2019-08-01,131563.0,327.0,326.63495,187.42708,130241.26,194.0,,
450,neutrogena.com,2702576867654680863,2019-09-01,,,206.83429,1339.5583,646751.56,,,
451,rosenskincare.com,2700700217578606056,2019-09-01,,,806.4394,1257.9653,25377.697,,,
452,cerave.com,2702483799947922141,2019-09-01,65746.0,62.0,56.962822,277.56598,61800.145,292.0,,
453,lovekinship.com,2706309817806813229,2019-09-01,,,,,,,,
454,hellobubble.com,12011987834,2019-09-01,,,,,,,,
455,innbeautyproject.com,13337820465,2019-09-01,,,,,,,,
456,cleanandclear.com,2683864880119081946,2019-09-01,132779.0,327.0,326.81747,193.21353,131510.12,199.0,,
457,cetaphil.com,327543926,2019-09-01,,,177.08147,60.011917,44089.25,,,
458,cetaphil.com,327543926,2019-10-01,,,179.74074,61.305958,45248.824,,,
459,cleanandclear.com,2683864880119081946,2019-10-01,,,327.40875,202.10677,133173.06,,,
460,cerave.com,2702483799947922141,2019-10-01,,,63.081413,291.483,65722.27,,,
461,lovekinship.com,2706309817806813229,2019-10-01,,,,,,,,
462,innbeautyproject.com,13337820465,2019-10-01,,,,,,,,
463,neutrogena.com,2702576867654680863,2019-10-01,687842.0,209.0,207.91714,1359.7792,667296.8,1380.0,,
464,hellobubble.com,12011987834,2019-10-01,,,,,,,,
465,rosenskincare.com,2700700217578606056,2019-10-01,,,817.9647,1301.051,27402.156,,,
466,cleanandclear.com,2683864880119081946,2019-11-01,,,328.20438,212.55339,135033.03,,,
467,neutrogena.com,2702576867654680863,2019-11-01,702900.0,210.0,208.95857,1378.8895,685098.4,1398.0,,
468,rosenskincare.com,2700700217578606056,2019-11-01,,,827.3006,1345.7128,29484.746,,,
469,cerave.com,2702483799947922141,2019-11-01,,,69.74071,305.1415,69632.54,,,
470,lovekinship.com,2706309817806813229,2019-11-01,,,,,,,,
471,hellobubble.com,12011987834,2019-11-01,,,,,,,,
472,innbeautyproject.com,13337820465,2019-11-01,,,,,,,,
473,cetaphil.com,327543926,2019-11-01,,,182.67036,62.852978,46385.71,,,
474,hellobubble.com,12011987834,2019-12-01,,,,,,,,
475,cetaphil.com,327543926,2019-12-01,,,185.73518,64.52649,47511.258,,,
476,cleanandclear.com,2683864880119081946,2019-12-01,138950.0,330.0,329.10217,223.77669,136991.52,235.0,,
477,rosenskincare.com,2700700217578606056,2019-12-01,,,835.55835,1391.2008,31598.236,,,
478,neutrogena.com,2702576867654680863,2019-12-01,,,209.47928,1396.1948,698591.44,,,
479,lovekinship.com,2706309817806813229,2019-12-01,6074.0,54.0,54.0,56.0,6074.0,56.0,,
480,innbeautyproject.com,13337820465,2019-12-01,,,,,,,,
481,cerave.com,2702483799947922141,2019-12-01,,,76.67036,318.67075,73536.87,,,
482,cleanandclear.com,2683864880119081946,2020-01-01,140230.0,330.0,329.5511,233.38835,138610.77,243.0,,
483,neutrogena.com,2702576867654680863,2020-01-01,721269.0,210.0,209.73964,1412.5974,709930.25,1429.0,,
484,lovekinship.com,2706309817806813229,2020-01-01,7359.0,63.0,60.0,68.666664,6930.6665,75.0,,
485,cetaphil.com,327543926,2020-01-01,49751.0,192.0,188.86758,66.263245,48631.13,68.0,,
486,cerave.com,2702483799947922141,2020-01-01,,,83.735176,332.13538,77438.234,,,
487,innbeautyproject.com,13337820465,2020-01-01,11050.0,1553.0,1553.0,144.0,11050.0,144.0,90.0,3272.0
488,rosenskincare.com,2700700217578606056,2020-01-01,35856.0,851.0,843.28296,1437.1228,33728.16,1483.0,,
489,hellobubble.com,12011987834,2020-01-01,,,,,,,,
490,cerave.com,2702483799947922141,2020-02-01,85238.0,98.0,90.86759,345.5677,81338.12,359.0,,
491,hellobubble.com,12011987834,2020-02-01,,,,,,,,
492,cleanandclear.com,2683864880119081946,2020-02-01,141705.0,330.0,329.77554,243.19417,140157.88,253.0,,
493,neutrogena.com,2702576867654680863,2020-02-01,735888.0,210.0,209.86983,1428.7987,722909.1,1445.0,,
494,innbeautyproject.com,13337820465,2020-02-01,16930.0,1744.0,1680.3334,181.33333,14970.0,200.0,35.0,2864.0
495,cetaphil.com,327543926,2020-02-01,51059.0,192.0,190.43379,67.13162,49845.062,68.0,,
496,rosenskincare.com,2700700217578606056,2020-02-01,37554.0,866.0,854.6442,1479.0717,35641.547,1521.0,,
497,lovekinship.com,2706309817806813229,2020-02-01,,,75.14286,84.85714,8038.0,,,
498,innbeautyproject.com,13337820465,2020-03-01,18625.0,1782.0,1738.4286,208.0,17058.572,228.0,99.0,3338.0
499,rosenskincare.com,2700700217578606056,2020-03-01,38541.0,928.0,891.3266,1518.0405,37091.45,1557.0,,
500,cleanandclear.com,2683864880119081946,2020-03-01,142640.0,329.0,329.3878,252.09709,141398.94,261.0,,
501,cerave.com,2702483799947922141,2020-03-01,96139.0,112.0,101.43379,363.28384,88738.56,381.0,,
502,cetaphil.com,327543926,2020-03-01,51963.0,192.0,191.2169,67.56581,50904.03,68.0,270.0,2941.0
503,neutrogena.com,2702576867654680863,2020-03-01,765020.0,210.0,209.9349,1435.3993,743964.56,1442.0,,
504,lovekinship.com,2706309817806813229,2020-03-01,10378.0,110.0,93.73333,103.066666,9286.0,119.0,,
505,hellobubble.com,12011987834,2020-03-01,,,,,,,,
506,cetaphil.com,327543926,2020-04-01,53784.0,191.0,191.10844,63.282906,52344.016,59.0,352.0,5006.0
507,cerave.com,2702483799947922141,2020-04-01,105977.0,122.0,111.716896,378.14194,97357.78,393.0,,
508,rosenskincare.com,2700700217578606056,2020-04-01,39633.0,947.0,919.165,1551.5223,38362.3,1585.0,,
509,innbeautyproject.com,13337820465,2020-04-01,21611.0,1829.0,1786.7333,233.6,19486.533,256.0,192.0,4320.0
510,hellobubble.com,12011987834,2020-04-01,,,,,,,,
511,lovekinship.com,2706309817806813229,2020-04-01,12610.0,123.0,108.83871,122.645164,11001.613,141.0,,
512,neutrogena.com,2702576867654680863,2020-04-01,775634.0,210.0,209.96745,1446.6997,759799.25,1458.0,,
513,cleanandclear.com,2683864880119081946,2020-04-01,142382.0,331.0,330.19388,258.54855,141890.47,265.0,,
514,lovekinship.com,2706309817806813229,2020-05-01,16634.0,142.0,125.68254,143.14285,13862.508,163.0,,
515,rosenskincare.com,2700700217578606056,2020-05-01,41060.0,1001.0,960.08374,1447.758,39711.19,1344.0,,
516,cetaphil.com,327543926,2020-05-01,56373.0,194.0,192.55423,65.64146,54358.508,68.0,194.0,2338.0
517,hellobubble.com,12011987834,2020-05-01,,,,,,,,
518,cleanandclear.com,2683864880119081946,2020-05-01,142018.0,330.0,330.09695,268.27426,141954.23,278.0,,
519,innbeautyproject.com,13337820465,2020-05-01,24288.0,1864.0,1826.6129,259.6129,21964.709,284.0,104.0,4557.0
520,neutrogena.com,2702576867654680863,2020-05-01,790328.0,210.0,209.98373,1461.8499,775063.6,1477.0,,
521,cerave.com,2702483799947922141,2020-05-01,126827.0,127.0,119.35845,393.57095,112092.39,409.0,,
522,hellobubble.com,12011987834,2020-06-01,,,,,,,,
523,lovekinship.com,2706309817806813229,2020-06-01,,,163.88977,163.22835,16351.449,,,
524,neutrogena.com,2702576867654680863,2020-06-01,,,209.74187,1473.9249,787758.3,,,
525,rosenskincare.com,2700700217578606056,2020-06-01,54305.0,1367.0,1163.5449,1414.8785,47008.207,1382.0,,
526,innbeautyproject.com,13337820465,2020-06-01,26921.0,1942.0,1885.2222,285.7143,24482.191,311.0,156.0,6083.0
527,cleanandclear.com,2683864880119081946,2020-06-01,142360.0,331.0,330.54846,276.63715,142157.12,285.0,,
528,cetaphil.com,327543926,2020-06-01,58887.0,193.0,192.77711,69.320724,56622.754,73.0,477.0,6944.0
529,cerave.com,2702483799947922141,2020-06-01,159079.0,135.0,127.17922,402.7855,135585.69,412.0,,
530,cetaphil.com,327543926,2020-07-01,,,192.88855,75.41036,58783.13,,,
531,hellobubble.com,12011987834,2020-07-01,,,,,,,,
532,cleanandclear.com,2683864880119081946,2020-07-01,142506.0,331.0,330.77423,285.81857,142331.56,295.0,,
533,rosenskincare.com,2700700217578606056,2020-07-01,,,1295.7734,1412.9392,52072.016,,,
534,cerave.com,2702483799947922141,2020-07-01,196989.0,144.0,135.58961,412.89273,166287.34,423.0,,
535,innbeautyproject.com,13337820465,2020-07-01,,,1930.4646,313.07086,26775.764,,,
536,neutrogena.com,2702576867654680863,2020-07-01,810578.0,209.0,209.37093,1484.4624,799168.2,1495.0,,
537,lovekinship.com,2706309817806813229,2020-07-01,20969.0,261.0,212.6353,183.19215,18669.28,203.0,,
538,cerave.com,2702483799947922141,2020-08-01,,,143.2948,425.69638,197048.92,,,
539,cetaphil.com,327543926,2020-08-01,63000.0,193.0,192.94427,82.705185,60891.562,90.0,292.0,5386.0
540,neutrogena.com,2702576867654680863,2020-08-01,823762.0,210.0,209.68547,1501.7312,811465.06,1519.0,,
541,cleanandclear.com,2683864880119081946,2020-08-01,143680.0,331.0,330.88712,294.40927,143005.78,303.0,,
542,lovekinship.com,2706309817806813229,2020-08-01,21858.0,290.0,251.39334,203.13503,20266.76,223.0,,
543,hellobubble.com,12011987834,2020-08-01,,,,,,,,
544,rosenskincare.com,2700700217578606056,2020-08-01,,,1392.3871,1426.4697,56019.273,,,
545,innbeautyproject.com,13337820465,2020-08-01,31146.0,2008.0,1969.3843,341.1451,28969.451,369.0,99.0,4423.0
546,lovekinship.com,2706309817806813229,2020-09-01,24038.0,394.0,322.7664,229.59335,22154.223,256.0,,
547,neutrogena.com,2702576867654680863,2020-09-01,836589.0,210.0,209.84273,1523.3656,824027.06,1545.0,,
548,hellobubble.com,12011987834,2020-09-01,,,,,,,,
549,cetaphil.com,327543926,2020-09-01,,,193.22214,90.60259,62592.28,,,
550,innbeautyproject.com,13337820465,2020-09-01,,,2013.7788,369.87866,30504.975,,,
551,cerave.com,2702483799947922141,2020-09-01,258632.0,158.0,150.6474,439.84818,227840.47,454.0,,
552,rosenskincare.com,2700700217578606056,2020-09-01,,,1471.1937,1447.7349,59408.27,,,
553,cleanandclear.com,2683864880119081946,2020-09-01,146561.0,331.0,330.94357,304.70465,144783.39,315.0,,
554,cetaphil.com,327543926,2020-10-01,65586.0,194.0,193.61107,98.80129,64089.14,107.0,23.0,767.0
555,cerave.com,2702483799947922141,2020-10-01,282060.0,163.0,156.8237,450.9241,254950.23,462.0,,
556,neutrogena.com,2702576867654680863,2020-10-01,844034.0,210.0,209.92137,1546.1829,834030.5,1569.0,,
557,innbeautyproject.com,13337820465,2020-10-01,32923.0,2108.0,2060.9355,398.96774,31715.17,428.0,60.0,2433.0
558,lovekinship.com,2706309817806813229,2020-10-01,24505.0,424.0,373.40793,250.3068,23330.186,271.0,,
559,rosenskincare.com,2700700217578606056,2020-10-01,65628.0,1611.0,1541.0969,1472.8674,62518.137,1498.0,,
560,cleanandclear.com,2683864880119081946,2020-10-01,146591.0,331.0,330.97177,314.85233,145687.19,325.0,,
561,hellobubble.com,12011987834,2020-10-01,,,,,,,,
562,innbeautyproject.com,13337820465,2020-11-01,33349.0,2246.0,2153.513,428.99854,32532.484,459.0,167.0,4426.0
563,rosenskincare.com,2700700217578606056,2020-11-01,65335.0,1618.0,1579.5485,1499.4337,63926.57,1526.0,,
564,neutrogena.com,2702576867654680863,2020-11-01,854519.0,212.0,210.96068,1567.0914,844274.75,1588.0,,
565,cleanandclear.com,2683864880119081946,2020-11-01,145736.0,331.0,330.9859,322.92615,145711.6,331.0,,
566,cetaphil.com,327543926,2020-11-01,67325.0,200.0,196.80554,104.40065,65707.07,110.0,292.0,5030.0
567,lovekinship.com,2706309817806813229,2020-11-01,24841.0,450.0,411.71332,267.65762,24085.777,285.0,,
568,cerave.com,2702483799947922141,2020-11-01,303215.0,163.0,159.91185,463.96204,279082.62,477.0,,
569,hellobubble.com,12011987834,2020-11-01,47213.0,14.0,14.0,24.0,47213.0,24.0,548.0,74104.0
570,lovekinship.com,2706309817806813229,2020-12-01,,,438.85995,280.66373,25610.074,,,
571,cleanandclear.com,2683864880119081946,2020-12-01,144642.0,329.0,329.99295,334.46307,145176.8,346.0,,
572,hellobubble.com,12011987834,2020-12-01,55305.0,14.0,14.0,44.666668,52607.668,55.0,2077.0,110073.0
573,rosenskincare.com,2700700217578606056,2020-12-01,,,1601.2743,1534.2169,64585.785,,,
574,cerave.com,2702483799947922141,2020-12-01,,,164.85593,480.381,302268.84,,,
575,neutrogena.com,2702576867654680863,2020-12-01,862463.0,211.0,210.98035,1591.0457,853368.9,1615.0,,
576,cetaphil.com,327543926,2020-12-01,68740.0,206.0,201.40277,114.200325,67223.54,124.0,103.0,3305.0
577,innbeautyproject.com,13337820465,2020-12-01,33875.0,2320.0,2236.7769,458.00635,33203.906,487.0,68.0,2280.0
578,cetaphil.com,327543926,2021-01-01,70426.0,207.0,204.20139,125.60016,68824.766,137.0,155.0,3680.0
579,innbeautyproject.com,13337820465,2021-01-01,,,2305.1968,488.4069,34404.0,,,
580,neutrogena.com,2702576867654680863,2021-01-01,868421.0,212.0,211.49017,1615.5228,860894.94,1640.0,,
581,lovekinship.com,2706309817806813229,2021-01-01,,,460.4313,291.4992,27518.654,,,
582,cleanandclear.com,2683864880119081946,2021-01-01,,,329.66315,365.06488,144491.56,,,
583,cerave.com,2702483799947922141,2021-01-01,,,170.72797,498.4905,324982.03,,,
584,rosenskincare.com,2700700217578606056,2021-01-01,65155.0,1628.0,1614.6371,1573.1084,64870.39,1612.0,,
585,hellobubble.com,12011987834,2021-01-01,56091.0,14.0,14.0,55.714287,54598.145,64.0,1160.0,54648.0
586,hellobubble.com,12011987834,2021-02-01,66837.0,14.0,14.0,86.26667,61125.535,113.0,1106.0,32122.0
587,rosenskincare.com,2700700217578606056,2021-02-01,69074.0,1646.0,1630.3186,1616.0542,66972.195,1659.0,,
588,cerave.com,2702483799947922141,2021-02-01,,,177.06398,517.44525,347458.66,,,
589,innbeautyproject.com,13337820465,2021-02-01,,,2366.2021,519.5054,35868.39,,,
590,cetaphil.com,327543926,2021-02-01,73545.0,208.0,206.1007,144.30008,71184.88,163.0,173.0,4681.0
591,lovekinship.com,2706309817806813229,2021-02-01,31720.0,498.0,479.21622,301.2499,29619.39,311.0,,
592,neutrogena.com,2702576867654680863,2021-02-01,872858.0,212.0,211.74509,1642.7615,866876.5,1670.0,,
593,cleanandclear.com,2683864880119081946,2021-02-01,,,329.66492,405.1991,143731.11,,,
594,hellobubble.com,12011987834,2021-03-01,68579.0,14.0,14.0,105.22581,64972.484,123.0,1717.0,30849.0
595,neutrogena.com,2702576867654680863,2021-03-01,,,212.52254,1662.0807,870870.56,,,
596,cerave.com,2702483799947922141,2021-03-01,,,183.63199,536.82263,369817.03,,,
597,cleanandclear.com,2683864880119081946,2021-03-01,142135.0,330.0,329.83246,450.09955,142933.06,495.0,,
598,cetaphil.com,327543926,2021-03-01,,,208.80034,160.65004,73461.945,,,
599,rosenskincare.com,2700700217578606056,2021-03-01,,,1639.7593,1653.5271,67979.0,,,
600,lovekinship.com,2706309817806813229,2021-03-01,,,491.6083,308.37506,30871.965,,,
601,innbeautyproject.com,13337820465,2021-03-01,,,2423.5027,550.9536,37464.94,,,
602,rosenskincare.com,2700700217578606056,2021-04-01,,,1646.0796,1688.2635,68438.3,,,
603,neutrogena.com,2702576867654680863,2021-04-01,,,213.56126,1677.4403,873871.0,,,
604,hellobubble.com,12011987834,2021-04-01,72171.0,15.0,14.5079365,130.0,68628.875,154.0,1408.0,25147.0
605,cerave.com,2702483799947922141,2021-04-01,,,190.316,556.4113,392116.28,,,
606,innbeautyproject.com,13337820465,2021-04-01,,,2478.9521,582.5773,39127.598,,,
607,lovekinship.com,2706309817806813229,2021-04-01,32529.0,510.0,500.80423,314.18756,31700.488,320.0,,
608,cleanandclear.com,2683864880119081946,2021-04-01,141885.0,330.0,329.91623,492.04977,142409.03,534.0,,
609,cetaphil.com,327543926,2021-04-01,77933.0,215.0,211.90018,175.82503,75697.47,191.0,247.0,3938.0
610,cleanandclear.com,2683864880119081946,2021-05-01,,,329.84702,517.3582,142239.12,,,
611,cetaphil.com,327543926,2021-05-01,,,214.03342,193.6625,78414.15,,,
612,lovekinship.com,2706309817806813229,2021-05-01,34968.0,542.0,521.40216,327.59384,33334.25,341.0,,
613,hellobubble.com,12011987834,2021-05-01,,,14.755905,156.20473,71563.11,,,
614,rosenskincare.com,2700700217578606056,2021-05-01,,,1650.8398,1721.6318,68623.85,,,
615,cerave.com,2702483799947922141,2021-05-01,,,197.058,576.10565,414385.94,,,
616,neutrogena.com,2702576867654680863,2021-05-01,,,214.73064,1690.8202,876374.56,,,
617,innbeautyproject.com,13337820465,2021-05-01,,,2533.4766,614.2889,40823.312,,,
618,cetaphil.com,327543926,2021-06-01,,,215.68338,212.83125,81371.41,,,
619,hellobubble.com,12011987834,2021-06-01,76732.0,15.0,14.878431,183.20784,74157.69,210.0,614.0,15137.0
620,rosenskincare.com,2700700217578606056,2021-06-01,,,1654.82,1754.3159,68672.52,,,
621,neutrogena.com,2702576867654680863,2021-06-01,,,215.96532,1703.2101,878629.7,,,
622,innbeautyproject.com,13337820465,2021-06-01,,,2587.5386,646.04456,42535.562,,,
623,cerave.com,2702483799947922141,2021-06-01,,,203.829,595.85284,436640.8,,,
624,lovekinship.com,2706309817806813229,2021-06-01,36024.0,569.0,545.2011,345.79697,34679.13,364.0,,
625,cleanandclear.com,2683864880119081946,2021-06-01,,,329.70126,534.34576,142246.28,,,
626,cetaphil.com,327543926,2021-07-01,,,217.09169,232.66563,84448.95,,,
627,neutrogena.com,2702576867654680863,2021-07-01,,,217.23267,1715.1051,880760.56,,,
628,innbeautyproject.com,13337820465,2021-07-01,,,2641.3694,677.8223,44256.086,,,
629,cerave.com,2702483799947922141,2021-07-01,,,210.6145,615.6264,458888.3,,,
630,lovekinship.com,2706309817806813229,2021-07-01,,,562.2673,365.56516,35785.066,,,
631,hellobubble.com,12011987834,2021-07-01,,,14.939335,215.16634,78359.305,,,
632,cleanandclear.com,2683864880119081946,2021-07-01,,,329.5173,547.1729,142341.97,,,
633,rosenskincare.com,2700700217578606056,2021-07-01,68633.0,1662.0,1658.4099,1786.658,68652.766,1819.0,,
634,cerave.com,2702483799947922141,2021-08-01,,,217.40726,635.4132,481132.1,,,
635,lovekinship.com,2706309817806813229,2021-08-01,,,575.967,386.11594,36771.53,,,
636,cetaphil.com,327543926,2021-08-01,,,218.37918,252.83281,87586.64,,,
637,hellobubble.com,12011987834,2021-08-01,,,14.969697,249.6168,83363.04,,,
638,innbeautyproject.com,13337820465,2021-08-01,,,2695.0847,709.6112,45980.742,,,
639,cleanandclear.com,2683864880119081946,2021-08-01,,,329.3142,557.9198,142481.94,,,
640,rosenskincare.com,2700700217578606056,2021-08-01,,,1659.105,1817.729,68415.38,,,
641,neutrogena.com,2702576867654680863,2021-08-01,,,218.51633,1726.7526,882829.4,,,
642,cleanandclear.com,2683864880119081946,2021-09-01,,,329.10156,567.6265,142644.02,,,
643,rosenskincare.com,2700700217578606056,2021-09-01,,,1658.3525,1848.1644,68069.19,,,
644,innbeautyproject.com,13337820465,2021-09-01,,,2748.7424,741.40564,47707.473,,,
645,cetaphil.com,327543926,2021-09-01,,,219.60626,273.1664,90754.41,,,
646,hellobubble.com,12011987834,2021-09-01,,,14.984856,285.32584,88768.91,,,
647,lovekinship.com,2706309817806813229,2021-09-01,38625.0,600.0,587.98346,407.05795,37698.266,428.0,,
648,cerave.com,2702483799947922141,2021-09-01,525616.0,231.0,224.20363,655.2066,503374.06,675.0,,
649,neutrogena.com,2702576867654680863,2021-09-01,,,219.80817,1738.2762,884867.1,,,
650,cleanandclear.com,2683864880119081946,2021-10-01,,,328.8841,576.8133,142817.17,,,
